Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
41784,2023-10-08 00:00:00,2024-07-17 00:00:00,3.1,495.4,22258.0,20530.0,8317.0,523.0,110.0,6078.0,717.0
41785,2023-10-08 01:00:00,2024-07-17 00:00:00,3.1,501.17,22660.0,21002.0,8346.0,851.0,0.0,5399.0,728.0
41786,2023-10-08 02:00:00,2024-07-17 00:00:00,3.1,498.62,22080.0,20932.0,8342.0,581.0,0.0,5587.0,714.0
41787,2023-10-08 03:00:00,2024-07-17 00:00:00,3.1,489.88,21301.0,19764.0,8334.0,453.0,0.0,6245.0,715.0
41788,2023-10-08 04:00:00,2024-07-17 00:00:00,3.1,471.2,19582.0,18277.0,8323.0,458.0,0.0,7178.0,682.0
41789,2023-10-08 05:00:00,2024-07-17 00:00:00,3.1,450.72,17744.0,17605.0,8317.0,434.0,0.0,7970.0,379.0
41790,2023-10-08 06:00:00,2024-07-17 00:00:00,3.1,432.36,15840.0,16873.0,8309.0,378.0,0.0,8398.0,272.0
41791,2023-10-08 07:00:00,2024-07-17 00:00:00,3.1,414.41,14331.0,16332.0,8307.0,368.0,0.0,9019.0,272.0
41792,2023-10-08 08:00:00,2024-07-17 00:00:00,3.1,406.75,13869.0,15634.0,8334.0,359.0,0.0,9315.0,275.0
41793,2023-10-08 09:00:00,2024-07-17 00:00:00,3.1,403.83,13652.0,15335.0,8365.0,367.0,0.0,9337.0,276.0
41794,2023-10-08 10:00:00,2024-07-17 00:00:00,3.1,412.17,13719.0,16055.0,8400.0,370.0,0.0,8520.0,272.0
41795,2023-10-08 11:00:00,2024-07-17 00:00:00,3.1,422.79,13971.0,17558.0,8430.0,375.0,0.0,7747.0,264.0
41796,2023-10-08 12:00:00,2024-07-17 00:00:00,3.1,438.86,14746.0,18941.0,8427.0,381.0,0.0,6783.0,262.0
41797,2023-10-08 13:00:00,2024-07-17 00:00:00,3.1,456.94,16834.0,19644.0,8429.0,387.0,194.0,6338.0,260.0
41798,2023-10-08 14:00:00,2024-07-17 00:00:00,3.1,455.75,17622.0,19368.0,8430.0,379.0,1269.0,6120.0,267.0
41799,2023-10-08 15:00:00,2024-07-17 00:00:00,3.1,464.14,18615.0,19365.0,8420.0,400.0,2178.0,5057.0,265.0
41800,2023-10-08 16:00:00,2024-07-17 00:00:00,3.1,465.28,18407.0,19479.0,8408.0,424.0,2573.0,4396.0,280.0
41801,2023-10-08 17:00:00,2024-07-17 00:00:00,3.1,467.36,18794.0,19463.0,8393.0,426.0,2722.0,4325.0,284.0
41802,2023-10-08 18:00:00,2024-07-17 00:00:00,3.1,470.71,19332.0,19575.0,8334.0,434.0,2698.0,4412.0,276.0
41803,2023-10-08 19:00:00,2024-07-17 00:00:00,3.1,467.35,19377.0,19525.0,8384.0,444.0,2480.0,4995.0,283.0
41804,2023-10-08 20:00:00,2024-07-17 00:00:00,3.1,452.66,18842.0,19564.0,8415.0,476.0,2220.0,6585.0,297.0
41805,2023-10-08 21:00:00,2024-07-17 00:00:00,3.1,446.6,19032.0,19931.0,8408.0,469.0,1958.0,7826.0,300.0
41806,2023-10-08 22:00:00,2024-07-17 00:00:00,3.1,453.74,20433.0,20295.0,8406.0,463.0,1718.0,8311.0,301.0
41807,2023-10-08 23:00:00,2024-07-17 00:00:00,3.1,464.83,21812.0,20705.0,8402.0,496.0,803.0,8768.0,305.0
