UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-11-02 00:00:00,479.0,517.0,0.0,3.0,0.0,1035.0
2023-11-02 01:00:00,479.0,431.0,0.0,3.0,0.0,1076.0
2023-11-02 02:00:00,478.0,427.0,0.0,3.0,0.0,1073.0
2023-11-02 03:00:00,515.0,467.0,0.0,3.0,0.0,1015.0
2023-11-02 04:00:00,662.0,560.0,0.0,92.0,0.0,1090.0
2023-11-02 05:00:00,790.0,697.0,0.0,310.0,113.0,1148.0
2023-11-02 06:00:00,799.0,1169.0,0.0,616.0,420.0,1067.0
2023-11-02 07:00:00,763.0,1156.0,0.0,1036.0,955.0,992.0
2023-11-02 08:00:00,635.0,1097.0,0.0,962.0,1553.0,997.0
2023-11-02 09:00:00,493.0,1220.0,0.0,320.0,2627.0,792.0
2023-11-02 10:00:00,502.0,951.0,0.0,82.0,3067.0,1054.0
2023-11-02 11:00:00,496.0,839.0,0.0,28.0,3110.0,1277.0
2023-11-02 12:00:00,515.0,795.0,0.0,6.0,2871.0,1375.0
2023-11-02 13:00:00,668.0,942.0,0.0,77.0,2124.0,1500.0
2023-11-02 14:00:00,802.0,1549.0,0.0,298.0,801.0,1447.0
2023-11-02 15:00:00,805.0,1862.0,0.0,561.0,28.0,1442.0
2023-11-02 16:00:00,824.0,2045.0,0.0,838.0,2.0,1304.0
2023-11-02 17:00:00,828.0,1800.0,0.0,869.0,0.0,1232.0
2023-11-02 18:00:00,831.0,1856.0,0.0,767.0,0.0,1090.0
2023-11-02 19:00:00,831.0,1930.0,0.0,509.0,0.0,1117.0
2023-11-02 20:00:00,844.0,1781.0,0.0,427.0,0.0,1162.0
2023-11-02 21:00:00,822.0,1354.0,0.0,166.0,0.0,1153.0
2023-11-02 22:00:00,683.0,1017.0,0.0,39.0,0.0,1162.0
2023-11-02 23:00:00,492.0,533.0,0.0,25.0,0.0,1250.0
