Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
42960,2023-11-26 00:00:00,2024-07-17 00:00:00,3.1,193.8,496.0,523.0,0.0,50.0,0.0,2500.0
42961,2023-11-26 01:00:00,2024-07-17 00:00:00,3.1,183.62,464.0,493.0,0.0,59.0,0.0,2531.0
42962,2023-11-26 02:00:00,2024-07-17 00:00:00,3.1,194.49,479.0,551.0,0.0,96.0,0.0,2431.0
42963,2023-11-26 03:00:00,2024-07-17 00:00:00,3.1,207.06,496.0,628.0,0.0,121.0,0.0,2344.0
42964,2023-11-26 04:00:00,2024-07-17 00:00:00,3.1,199.74,482.0,537.0,0.0,104.0,0.0,2313.0
42965,2023-11-26 05:00:00,2024-07-17 00:00:00,3.1,198.18,484.0,562.0,0.0,233.0,43.0,2232.0
42966,2023-11-26 06:00:00,2024-07-17 00:00:00,3.1,179.46,498.0,572.0,0.0,363.0,609.0,2127.0
42967,2023-11-26 07:00:00,2024-07-17 00:00:00,3.1,158.4,497.0,608.0,0.0,401.0,1491.0,2086.0
42968,2023-11-26 08:00:00,2024-07-17 00:00:00,3.1,143.22,498.0,600.0,0.0,521.0,2241.0,1988.0
42969,2023-11-26 09:00:00,2024-07-17 00:00:00,3.1,135.61,498.0,589.0,0.0,334.0,2859.0,2032.0
42970,2023-11-26 10:00:00,2024-07-17 00:00:00,3.1,133.47,494.0,598.0,0.0,281.0,3099.0,2020.0
42971,2023-11-26 11:00:00,2024-07-17 00:00:00,3.1,135.69,474.0,624.0,0.0,171.0,3021.0,2024.0
42972,2023-11-26 12:00:00,2024-07-17 00:00:00,3.1,150.2,449.0,712.0,0.0,110.0,2551.0,1871.0
42973,2023-11-26 13:00:00,2024-07-17 00:00:00,3.1,201.56,477.0,1029.0,0.0,91.0,1626.0,1685.0
42974,2023-11-26 14:00:00,2024-07-17 00:00:00,3.1,273.43,487.0,1356.0,0.0,325.0,398.0,1478.0
42975,2023-11-26 15:00:00,2024-07-17 00:00:00,3.1,291.06,543.0,1889.0,0.0,866.0,3.0,1539.0
42976,2023-11-26 16:00:00,2024-07-17 00:00:00,3.1,299.7,702.0,2007.0,0.0,774.0,0.0,1849.0
42977,2023-11-26 17:00:00,2024-07-17 00:00:00,3.1,299.54,680.0,2036.0,0.0,810.0,0.0,1797.0
42978,2023-11-26 18:00:00,2024-07-17 00:00:00,3.1,315.87,674.0,2050.0,0.0,622.0,0.0,1690.0
42979,2023-11-26 19:00:00,2024-07-17 00:00:00,3.1,316.94,697.0,1834.0,0.0,647.0,0.0,1564.0
42980,2023-11-26 20:00:00,2024-07-17 00:00:00,3.1,336.74,690.0,1673.0,0.0,380.0,0.0,1446.0
42981,2023-11-26 21:00:00,2024-07-17 00:00:00,3.1,378.84,679.0,1915.0,0.0,140.0,0.0,1258.0
42982,2023-11-26 22:00:00,2024-07-17 00:00:00,3.1,397.98,715.0,1821.0,0.0,36.0,0.0,1178.0
42983,2023-11-26 23:00:00,2024-07-17 00:00:00,3.1,399.8,714.0,1515.0,0.0,26.0,0.0,1098.0
