Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
35088,2023-01-02 00:00:00,260.62,177.0,836.0,0.0,28.0,0.0,662.0
35089,2023-01-02 01:00:00,261.91,162.0,906.0,0.0,36.0,0.0,646.0
35090,2023-01-02 02:00:00,262.53,160.0,918.0,0.0,77.0,0.0,602.0
35091,2023-01-02 03:00:00,271.84,162.0,892.0,0.0,57.0,0.0,556.0
35092,2023-01-02 04:00:00,275.58,179.0,900.0,0.0,75.0,0.0,548.0
35093,2023-01-02 05:00:00,274.24,189.0,1106.0,0.0,193.0,3.0,525.0
35094,2023-01-02 06:00:00,245.54,191.0,1282.0,0.0,297.0,358.0,395.0
35095,2023-01-02 07:00:00,167.17,189.0,997.0,0.0,178.0,1407.0,295.0
35096,2023-01-02 08:00:00,144.27,190.0,1123.0,0.0,53.0,2296.0,219.0
35097,2023-01-02 09:00:00,131.86,192.0,1179.0,0.0,98.0,2759.0,187.0
35098,2023-01-02 10:00:00,129.73,192.0,1215.0,0.0,83.0,2930.0,170.0
35099,2023-01-02 11:00:00,125.82,193.0,1074.0,0.0,64.0,2828.0,165.0
35100,2023-01-02 12:00:00,136.54,216.0,952.0,0.0,34.0,2428.0,152.0
35101,2023-01-02 13:00:00,206.92,281.0,1303.0,0.0,54.0,1596.0,128.0
35102,2023-01-02 14:00:00,325.06,375.0,2005.0,0.0,206.0,476.0,97.0
35103,2023-01-02 15:00:00,361.24,425.0,2469.0,0.0,415.0,8.0,106.0
35104,2023-01-02 16:00:00,336.11,426.0,2467.0,0.0,678.0,0.0,108.0
35105,2023-01-02 17:00:00,344.42,419.0,2577.0,0.0,622.0,0.0,75.0
35106,2023-01-02 18:00:00,349.43,420.0,2625.0,0.0,595.0,0.0,53.0
35107,2023-01-02 19:00:00,360.04,421.0,2687.0,0.0,498.0,0.0,44.0
35108,2023-01-02 20:00:00,383.78,416.0,2502.0,0.0,267.0,0.0,51.0
35109,2023-01-02 21:00:00,391.32,416.0,2146.0,0.0,223.0,0.0,52.0
35110,2023-01-02 22:00:00,412.45,419.0,1847.0,0.0,115.0,0.0,48.0
35111,2023-01-02 23:00:00,433.6,441.0,1527.0,0.0,51.0,0.0,57.0
