Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
38208,2023-05-12 00:00:00,2024-07-17 00:00:00,3.1,353.19,433.0,1411.0,0.0,32.0,0.0,1124.0
38209,2023-05-12 01:00:00,2024-07-17 00:00:00,3.1,357.43,436.0,1405.0,0.0,32.0,0.0,1089.0
38210,2023-05-12 02:00:00,2024-07-17 00:00:00,3.1,364.16,435.0,1449.0,0.0,33.0,0.0,1046.0
38211,2023-05-12 03:00:00,2024-07-17 00:00:00,3.1,364.3,435.0,1443.0,0.0,61.0,13.0,1004.0
38212,2023-05-12 04:00:00,2024-07-17 00:00:00,3.1,344.31,459.0,1982.0,0.0,378.0,224.0,957.0
38213,2023-05-12 05:00:00,2024-07-17 00:00:00,3.1,314.97,467.0,2164.0,0.0,556.0,664.0,900.0
38214,2023-05-12 06:00:00,2024-07-17 00:00:00,3.1,292.26,462.0,1986.0,0.0,330.0,1229.0,868.0
38215,2023-05-12 07:00:00,2024-07-17 00:00:00,3.1,273.13,454.0,1824.0,0.0,197.0,1696.0,793.0
38216,2023-05-12 08:00:00,2024-07-17 00:00:00,3.1,272.8,471.0,1845.0,0.0,57.0,1925.0,786.0
38217,2023-05-12 09:00:00,2024-07-17 00:00:00,3.1,247.44,338.0,1789.0,0.0,73.0,2094.0,792.0
38218,2023-05-12 10:00:00,2024-07-17 00:00:00,3.1,232.43,267.0,1677.0,0.0,21.0,2166.0,806.0
38219,2023-05-12 11:00:00,2024-07-17 00:00:00,3.1,211.79,245.0,1456.0,0.0,111.0,2205.0,824.0
38220,2023-05-12 12:00:00,2024-07-17 00:00:00,3.1,220.68,220.0,1523.0,0.0,22.0,2015.0,876.0
38221,2023-05-12 13:00:00,2024-07-17 00:00:00,3.1,229.95,222.0,1505.0,0.0,23.0,1738.0,896.0
38222,2023-05-12 14:00:00,2024-07-17 00:00:00,3.1,264.68,221.0,1677.0,0.0,49.0,1233.0,859.0
38223,2023-05-12 15:00:00,2024-07-17 00:00:00,3.1,302.21,223.0,1936.0,0.0,233.0,656.0,843.0
38224,2023-05-12 16:00:00,2024-07-17 00:00:00,3.1,330.87,224.0,2099.0,0.0,495.0,189.0,743.0
38225,2023-05-12 17:00:00,2024-07-17 00:00:00,3.1,336.75,228.0,2167.0,0.0,775.0,13.0,602.0
38226,2023-05-12 18:00:00,2024-07-17 00:00:00,3.1,361.07,236.0,2424.0,0.0,777.0,0.0,454.0
38227,2023-05-12 19:00:00,2024-07-17 00:00:00,3.1,384.68,249.0,2403.0,0.0,623.0,0.0,366.0
38228,2023-05-12 20:00:00,2024-07-17 00:00:00,3.1,408.87,268.0,2070.0,0.0,335.0,0.0,375.0
38229,2023-05-12 21:00:00,2024-07-17 00:00:00,3.1,446.72,228.0,1941.0,0.0,96.0,0.0,295.0
38230,2023-05-12 22:00:00,2024-07-17 00:00:00,3.1,466.51,219.0,1879.0,0.0,6.0,0.0,261.0
38231,2023-05-12 23:00:00,2024-07-17 00:00:00,3.1,472.89,219.0,1707.0,0.0,6.0,0.0,222.0
