Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
35160,2023-01-05 00:00:00,2024-07-17 00:00:00,3.1,488.42,874.0,836.0,0.0,44.0,0.0,567.0
35161,2023-01-05 01:00:00,2024-07-17 00:00:00,3.1,502.71,893.0,727.0,0.0,21.0,0.0,537.0
35162,2023-01-05 02:00:00,2024-07-17 00:00:00,3.1,524.55,899.0,739.0,0.0,21.0,0.0,447.0
35163,2023-01-05 03:00:00,2024-07-17 00:00:00,3.1,543.41,910.0,783.0,0.0,32.0,0.0,363.0
35164,2023-01-05 04:00:00,2024-07-17 00:00:00,3.1,545.32,918.0,928.0,0.0,88.0,0.0,290.0
35165,2023-01-05 05:00:00,2024-07-17 00:00:00,3.1,531.13,924.0,1290.0,0.0,150.0,1.0,264.0
35166,2023-01-05 06:00:00,2024-07-17 00:00:00,3.1,481.38,936.0,1486.0,0.0,267.0,188.0,267.0
35167,2023-01-05 07:00:00,2024-07-17 00:00:00,3.1,385.92,947.0,1111.0,0.0,322.0,926.0,252.0
35168,2023-01-05 08:00:00,2024-07-17 00:00:00,3.1,326.88,939.0,768.0,0.0,168.0,1669.0,212.0
35169,2023-01-05 09:00:00,2024-07-17 00:00:00,3.1,291.33,861.0,792.0,0.0,123.0,2129.0,197.0
35170,2023-01-05 10:00:00,2024-07-17 00:00:00,3.1,273.76,817.0,870.0,0.0,233.0,2226.0,255.0
35171,2023-01-05 11:00:00,2024-07-17 00:00:00,3.1,280.47,833.0,923.0,0.0,151.0,2125.0,385.0
35172,2023-01-05 12:00:00,2024-07-17 00:00:00,3.1,293.99,858.0,843.0,0.0,93.0,1864.0,450.0
35173,2023-01-05 13:00:00,2024-07-17 00:00:00,3.1,334.46,824.0,1037.0,0.0,92.0,1253.0,526.0
35174,2023-01-05 14:00:00,2024-07-17 00:00:00,3.1,415.33,833.0,1591.0,0.0,224.0,396.0,548.0
35175,2023-01-05 15:00:00,2024-07-17 00:00:00,3.1,426.47,867.0,1872.0,0.0,538.0,8.0,579.0
35176,2023-01-05 16:00:00,2024-07-17 00:00:00,3.1,439.94,889.0,2296.0,0.0,440.0,0.0,629.0
35177,2023-01-05 17:00:00,2024-07-17 00:00:00,3.1,417.44,890.0,1952.0,0.0,595.0,0.0,654.0
35178,2023-01-05 18:00:00,2024-07-17 00:00:00,3.1,429.49,879.0,1944.0,0.0,409.0,0.0,705.0
35179,2023-01-05 19:00:00,2024-07-17 00:00:00,3.1,438.04,874.0,1967.0,0.0,228.0,0.0,800.0
35180,2023-01-05 20:00:00,2024-07-17 00:00:00,3.1,451.0,862.0,1743.0,0.0,89.0,0.0,791.0
35181,2023-01-05 21:00:00,2024-07-17 00:00:00,3.1,443.93,859.0,1327.0,0.0,88.0,0.0,802.0
35182,2023-01-05 22:00:00,2024-07-17 00:00:00,3.1,453.66,868.0,1082.0,0.0,63.0,0.0,746.0
35183,2023-01-05 23:00:00,2024-07-17 00:00:00,3.1,473.13,879.0,1010.0,0.0,13.0,0.0,684.0
