Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
39024,2023-06-15 00:00:00,2024-07-17 00:00:00,3.1,400.19,483.0,3225.0,0.0,60.0,0.0,131.0
39025,2023-06-15 01:00:00,2024-07-17 00:00:00,3.1,396.08,482.0,3142.0,0.0,64.0,0.0,172.0
39026,2023-06-15 02:00:00,2024-07-17 00:00:00,3.1,382.92,484.0,3102.0,0.0,95.0,0.0,277.0
39027,2023-06-15 03:00:00,2024-07-17 00:00:00,3.1,359.41,484.0,3072.0,0.0,280.0,86.0,264.0
39028,2023-06-15 04:00:00,2024-07-17 00:00:00,3.1,278.05,223.0,3204.0,0.0,706.0,523.0,217.0
39029,2023-06-15 05:00:00,2024-07-17 00:00:00,3.1,230.26,174.0,3379.0,0.0,950.0,1295.0,206.0
39030,2023-06-15 06:00:00,2024-07-17 00:00:00,3.1,199.83,175.0,3177.0,0.0,798.0,2160.0,238.0
39031,2023-06-15 07:00:00,2024-07-17 00:00:00,3.1,182.77,168.0,3096.0,0.0,631.0,2777.0,294.0
39032,2023-06-15 08:00:00,2024-07-17 00:00:00,3.1,179.24,171.0,3062.0,0.0,438.0,3063.0,312.0
39033,2023-06-15 09:00:00,2024-07-17 00:00:00,3.1,173.19,189.0,2983.0,0.0,522.0,3172.0,336.0
39034,2023-06-15 10:00:00,2024-07-17 00:00:00,3.1,165.47,166.0,2900.0,0.0,488.0,3331.0,362.0
39035,2023-06-15 11:00:00,2024-07-17 00:00:00,3.1,178.05,167.0,3100.0,0.0,396.0,3111.0,381.0
39036,2023-06-15 12:00:00,2024-07-17 00:00:00,3.1,196.67,190.0,3103.0,0.0,632.0,2107.0,540.0
39037,2023-06-15 13:00:00,2024-07-17 00:00:00,3.1,205.85,169.0,3184.0,0.0,781.0,1570.0,643.0
39038,2023-06-15 14:00:00,2024-07-17 00:00:00,3.1,230.02,169.0,3447.0,0.0,510.0,1254.0,723.0
39039,2023-06-15 15:00:00,2024-07-17 00:00:00,3.1,231.39,173.0,3360.0,0.0,831.0,842.0,735.0
39040,2023-06-15 16:00:00,2024-07-17 00:00:00,3.1,249.61,247.0,3203.0,0.0,1146.0,357.0,547.0
39041,2023-06-15 17:00:00,2024-07-17 00:00:00,3.1,278.88,418.0,3317.0,0.0,1187.0,62.0,556.0
39042,2023-06-15 18:00:00,2024-07-17 00:00:00,3.1,298.22,469.0,3564.0,0.0,986.0,0.0,598.0
39043,2023-06-15 19:00:00,2024-07-17 00:00:00,3.1,277.64,183.0,3737.0,0.0,990.0,0.0,571.0
39044,2023-06-15 20:00:00,2024-07-17 00:00:00,3.1,300.06,171.0,3612.0,0.0,606.0,0.0,498.0
39045,2023-06-15 21:00:00,2024-07-17 00:00:00,3.1,327.98,180.0,3597.0,0.0,225.0,0.0,473.0
39046,2023-06-15 22:00:00,2024-07-17 00:00:00,3.1,339.76,183.0,3749.0,0.0,126.0,0.0,434.0
39047,2023-06-15 23:00:00,2024-07-17 00:00:00,3.1,341.24,175.0,3372.0,0.0,100.0,0.0,399.0
