Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
41304,2023-09-18 00:00:00,253.81,302.0,1629.0,0.0,133.0,0.0,2163.0
41305,2023-09-18 01:00:00,240.7,302.0,1427.0,0.0,133.0,0.0,2185.0
41306,2023-09-18 02:00:00,231.05,301.0,1414.0,0.0,171.0,99.0,2225.0
41307,2023-09-18 03:00:00,235.03,301.0,1581.0,0.0,196.0,108.0,2309.0
41308,2023-09-18 04:00:00,235.44,302.0,2004.0,0.0,648.0,118.0,2349.0
41309,2023-09-18 05:00:00,207.73,301.0,1985.0,0.0,696.0,944.0,2354.0
41310,2023-09-18 06:00:00,161.18,305.0,1620.0,0.0,879.0,2195.0,2384.0
41311,2023-09-18 07:00:00,136.85,307.0,1267.0,0.0,525.0,3283.0,2355.0
41312,2023-09-18 08:00:00,127.7,302.0,1165.0,0.0,430.0,3784.0,2345.0
41313,2023-09-18 09:00:00,118.85,302.0,996.0,0.0,155.0,4185.0,2389.0
41314,2023-09-18 10:00:00,119.98,301.0,986.0,0.0,108.0,4061.0,2392.0
41315,2023-09-18 11:00:00,126.6,301.0,1136.0,0.0,146.0,4079.0,2368.0
41316,2023-09-18 12:00:00,124.74,302.0,1050.0,0.0,85.0,3958.0,2368.0
41317,2023-09-18 13:00:00,135.62,302.0,1103.0,0.0,90.0,3239.0,2359.0
41318,2023-09-18 14:00:00,184.75,354.0,1760.0,0.0,367.0,2087.0,2368.0
41319,2023-09-18 15:00:00,249.81,590.0,2187.0,0.0,673.0,752.0,2327.0
41320,2023-09-18 16:00:00,282.22,615.0,2627.0,0.0,955.0,50.0,2279.0
41321,2023-09-18 17:00:00,292.43,616.0,2912.0,0.0,971.0,84.0,2199.0
41322,2023-09-18 18:00:00,297.84,615.0,2821.0,0.0,856.0,83.0,2119.0
41323,2023-09-18 19:00:00,289.12,614.0,2414.0,0.0,779.0,0.0,2173.0
41324,2023-09-18 20:00:00,302.24,612.0,2328.0,0.0,451.0,0.0,2158.0
41325,2023-09-18 21:00:00,299.88,548.0,2223.0,0.0,274.0,0.0,2188.0
41326,2023-09-18 22:00:00,279.73,304.0,2039.0,0.0,9.0,0.0,2198.0
41327,2023-09-18 23:00:00,275.89,296.0,1979.0,0.0,7.0,0.0,2201.0
