Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
37992,2023-05-03 00:00:00,2024-07-17 00:00:00,3.1,304.44,215.0,1254.0,0.0,6.0,0.0,1165.0
37993,2023-05-03 01:00:00,2024-07-17 00:00:00,3.1,310.48,214.0,1309.0,0.0,6.0,0.0,1143.0
37994,2023-05-03 02:00:00,2024-07-17 00:00:00,3.1,305.11,214.0,1166.0,0.0,8.0,0.0,1100.0
37995,2023-05-03 03:00:00,2024-07-17 00:00:00,3.1,298.48,216.0,1131.0,0.0,47.0,5.0,1096.0
37996,2023-05-03 04:00:00,2024-07-17 00:00:00,3.1,297.51,217.0,1393.0,0.0,218.0,131.0,1008.0
37997,2023-05-03 05:00:00,2024-07-17 00:00:00,3.1,287.17,221.0,1737.0,0.0,301.0,461.0,1011.0
37998,2023-05-03 06:00:00,2024-07-17 00:00:00,3.1,274.63,221.0,1778.0,0.0,230.0,790.0,1003.0
37999,2023-05-03 07:00:00,2024-07-17 00:00:00,3.1,254.71,230.0,1724.0,0.0,334.0,1027.0,998.0
38000,2023-05-03 08:00:00,2024-07-17 00:00:00,3.1,254.22,242.0,1670.0,0.0,107.0,1291.0,970.0
38001,2023-05-03 09:00:00,2024-07-17 00:00:00,3.1,245.11,242.0,1565.0,0.0,57.0,1443.0,944.0
38002,2023-05-03 10:00:00,2024-07-17 00:00:00,3.1,198.72,244.0,1133.0,0.0,43.0,1758.0,1086.0
38003,2023-05-03 11:00:00,2024-07-17 00:00:00,3.1,195.14,226.0,1163.0,0.0,23.0,1648.0,1264.0
38004,2023-05-03 12:00:00,2024-07-17 00:00:00,3.1,185.25,228.0,1059.0,0.0,22.0,1644.0,1339.0
38005,2023-05-03 13:00:00,2024-07-17 00:00:00,3.1,195.27,271.0,1062.0,0.0,22.0,1296.0,1540.0
38006,2023-05-03 14:00:00,2024-07-17 00:00:00,3.1,216.7,313.0,1159.0,0.0,79.0,860.0,1666.0
38007,2023-05-03 15:00:00,2024-07-17 00:00:00,3.1,238.46,404.0,1207.0,0.0,202.0,507.0,1746.0
38008,2023-05-03 16:00:00,2024-07-17 00:00:00,3.1,241.96,432.0,1265.0,0.0,608.0,150.0,1738.0
38009,2023-05-03 17:00:00,2024-07-17 00:00:00,3.1,274.25,436.0,1733.0,0.0,835.0,5.0,1526.0
38010,2023-05-03 18:00:00,2024-07-17 00:00:00,3.1,324.81,446.0,2142.0,0.0,691.0,0.0,1169.0
38011,2023-05-03 19:00:00,2024-07-17 00:00:00,3.1,356.58,450.0,2069.0,0.0,579.0,0.0,845.0
38012,2023-05-03 20:00:00,2024-07-17 00:00:00,3.1,387.89,430.0,2009.0,0.0,514.0,0.0,541.0
38013,2023-05-03 21:00:00,2024-07-17 00:00:00,3.1,429.6,407.0,1592.0,0.0,88.0,0.0,524.0
38014,2023-05-03 22:00:00,2024-07-17 00:00:00,3.1,424.09,414.0,1404.0,0.0,6.0,0.0,615.0
38015,2023-05-03 23:00:00,2024-07-17 00:00:00,3.1,439.4,420.0,1318.0,0.0,6.0,0.0,523.0
