Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
43368,2023-12-13 00:00:00,2024-07-17 00:00:00,3.1,432.88,671.0,1453.0,0.0,92.0,0.0,204.0
43369,2023-12-13 01:00:00,2024-07-17 00:00:00,3.1,421.04,674.0,1325.0,0.0,100.0,0.0,282.0
43370,2023-12-13 02:00:00,2024-07-17 00:00:00,3.1,409.8,670.0,1262.0,0.0,92.0,0.0,358.0
43371,2023-12-13 03:00:00,2024-07-17 00:00:00,3.1,399.71,746.0,1203.0,0.0,104.0,0.0,479.0
43372,2023-12-13 04:00:00,2024-07-17 00:00:00,3.1,352.48,984.0,1495.0,0.0,636.0,1.0,575.0
43373,2023-12-13 05:00:00,2024-07-17 00:00:00,3.1,317.03,984.0,2419.0,0.0,1039.0,17.0,723.0
43374,2023-12-13 06:00:00,2024-07-17 00:00:00,3.1,286.63,986.0,2725.0,0.0,1014.0,455.0,952.0
43375,2023-12-13 07:00:00,2024-07-17 00:00:00,3.1,249.45,985.0,2711.0,0.0,1037.0,1167.0,1122.0
43376,2023-12-13 08:00:00,2024-07-17 00:00:00,3.1,227.75,983.0,2712.0,0.0,1083.0,1594.0,1314.0
43377,2023-12-13 09:00:00,2024-07-17 00:00:00,3.1,228.37,986.0,2726.0,0.0,558.0,1811.0,1617.0
43378,2023-12-13 10:00:00,2024-07-17 00:00:00,3.1,216.96,985.0,2435.0,0.0,430.0,1950.0,1803.0
43379,2023-12-13 11:00:00,2024-07-17 00:00:00,3.1,214.11,972.0,2314.0,0.0,439.0,1791.0,1933.0
43380,2023-12-13 12:00:00,2024-07-17 00:00:00,3.1,221.17,975.0,2270.0,0.0,409.0,1514.0,1980.0
43381,2023-12-13 13:00:00,2024-07-17 00:00:00,3.1,249.5,980.0,2511.0,0.0,447.0,820.0,1951.0
43382,2023-12-13 14:00:00,2024-07-17 00:00:00,3.1,245.86,986.0,2343.0,0.0,1075.0,169.0,2001.0
43383,2023-12-13 15:00:00,2024-07-17 00:00:00,3.1,246.96,1026.0,2247.0,0.0,1201.0,2.0,2048.0
43384,2023-12-13 16:00:00,2024-07-17 00:00:00,3.1,251.9,1112.0,2150.0,0.0,1195.0,11.0,2045.0
43385,2023-12-13 17:00:00,2024-07-17 00:00:00,3.1,242.13,1002.0,2041.0,0.0,1157.0,3.0,2061.0
43386,2023-12-13 18:00:00,2024-07-17 00:00:00,3.1,229.38,883.0,2038.0,0.0,1158.0,7.0,2127.0
43387,2023-12-13 19:00:00,2024-07-17 00:00:00,3.1,223.29,884.0,1790.0,0.0,1087.0,13.0,2201.0
43388,2023-12-13 20:00:00,2024-07-17 00:00:00,3.1,225.82,883.0,1659.0,0.0,786.0,0.0,2362.0
43389,2023-12-13 21:00:00,2024-07-17 00:00:00,3.1,225.05,882.0,1134.0,0.0,397.0,0.0,2430.0
43390,2023-12-13 22:00:00,2024-07-17 00:00:00,3.1,217.01,871.0,720.0,0.0,191.0,0.0,2496.0
43391,2023-12-13 23:00:00,2024-07-17 00:00:00,3.1,207.72,726.0,710.0,0.0,4.0,0.0,2481.0
