UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-10-07 00:00:00,302.0,617.0,0.0,209.0,0.0,2172.0
2023-10-07 01:00:00,302.0,498.0,0.0,197.0,0.0,2198.0
2023-10-07 02:00:00,301.0,501.0,0.0,320.0,637.0,2283.0
2023-10-07 03:00:00,300.0,498.0,0.0,305.0,342.0,2335.0
2023-10-07 04:00:00,302.0,577.0,0.0,743.0,32.0,2307.0
2023-10-07 05:00:00,303.0,594.0,0.0,626.0,604.0,2315.0
2023-10-07 06:00:00,302.0,645.0,0.0,447.0,1842.0,2232.0
2023-10-07 07:00:00,302.0,401.0,0.0,174.0,2906.0,2148.0
2023-10-07 08:00:00,302.0,402.0,0.0,104.0,3553.0,2035.0
2023-10-07 09:00:00,303.0,400.0,0.0,100.0,4002.0,1972.0
2023-10-07 10:00:00,302.0,402.0,0.0,140.0,4034.0,1940.0
2023-10-07 11:00:00,301.0,401.0,0.0,95.0,3836.0,1836.0
2023-10-07 12:00:00,302.0,441.0,0.0,167.0,3418.0,1709.0
2023-10-07 13:00:00,513.0,467.0,0.0,196.0,2623.0,1579.0
2023-10-07 14:00:00,614.0,539.0,0.0,453.0,1445.0,1456.0
2023-10-07 15:00:00,614.0,832.0,0.0,767.0,294.0,1371.0
2023-10-07 16:00:00,613.0,1521.0,0.0,858.0,22.0,1249.0
2023-10-07 17:00:00,615.0,1529.0,0.0,764.0,671.0,1114.0
2023-10-07 18:00:00,597.0,1390.0,0.0,660.0,509.0,896.0
2023-10-07 19:00:00,614.0,1281.0,0.0,550.0,0.0,715.0
2023-10-07 20:00:00,541.0,1255.0,0.0,598.0,0.0,631.0
2023-10-07 21:00:00,314.0,1527.0,0.0,590.0,0.0,586.0
2023-10-07 22:00:00,304.0,1567.0,0.0,487.0,0.0,505.0
2023-10-07 23:00:00,301.0,1238.0,0.0,559.0,0.0,462.0
