Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
43128,2023-12-03 00:00:00,2024-07-17 00:00:00,3.1,138.05,336.0,365.0,0.0,5.0,0.0,2810.0
43129,2023-12-03 01:00:00,2024-07-17 00:00:00,3.1,148.11,334.0,411.0,0.0,5.0,0.0,2657.0
43130,2023-12-03 02:00:00,2024-07-17 00:00:00,3.1,149.93,333.0,383.0,0.0,5.0,0.0,2539.0
43131,2023-12-03 03:00:00,2024-07-17 00:00:00,3.1,157.74,336.0,383.0,0.0,5.0,0.0,2379.0
43132,2023-12-03 04:00:00,2024-07-17 00:00:00,3.1,155.78,333.0,369.0,0.0,5.0,0.0,2375.0
43133,2023-12-03 05:00:00,2024-07-17 00:00:00,3.1,148.48,334.0,387.0,0.0,24.0,12.0,2562.0
43134,2023-12-03 06:00:00,2024-07-17 00:00:00,3.1,137.67,334.0,391.0,0.0,88.0,310.0,2581.0
43135,2023-12-03 07:00:00,2024-07-17 00:00:00,3.1,123.5,333.0,381.0,0.0,44.0,1042.0,2537.0
43136,2023-12-03 08:00:00,2024-07-17 00:00:00,3.1,115.29,336.0,378.0,0.0,60.0,1629.0,2478.0
43137,2023-12-03 09:00:00,2024-07-17 00:00:00,3.1,117.6,342.0,464.0,0.0,71.0,1874.0,2536.0
43138,2023-12-03 10:00:00,2024-07-17 00:00:00,3.1,118.57,339.0,476.0,0.0,79.0,1975.0,2434.0
43139,2023-12-03 11:00:00,2024-07-17 00:00:00,3.1,126.79,337.0,488.0,0.0,104.0,1672.0,2275.0
43140,2023-12-03 12:00:00,2024-07-17 00:00:00,3.1,138.88,337.0,482.0,0.0,215.0,1142.0,2087.0
43141,2023-12-03 13:00:00,2024-07-17 00:00:00,3.1,183.11,390.0,794.0,0.0,515.0,583.0,1915.0
43142,2023-12-03 14:00:00,2024-07-17 00:00:00,3.1,255.65,569.0,1348.0,0.0,783.0,148.0,1735.0
43143,2023-12-03 15:00:00,2024-07-17 00:00:00,3.1,284.8,614.0,1967.0,0.0,1065.0,1.0,1659.0
43144,2023-12-03 16:00:00,2024-07-17 00:00:00,3.1,298.44,658.0,2048.0,0.0,1109.0,0.0,1500.0
43145,2023-12-03 17:00:00,2024-07-17 00:00:00,3.1,307.54,656.0,2182.0,0.0,1137.0,0.0,1389.0
43146,2023-12-03 18:00:00,2024-07-17 00:00:00,3.1,295.9,649.0,1773.0,0.0,1187.0,0.0,1269.0
43147,2023-12-03 19:00:00,2024-07-17 00:00:00,3.1,290.95,649.0,1539.0,0.0,1146.0,0.0,1228.0
43148,2023-12-03 20:00:00,2024-07-17 00:00:00,3.1,307.6,651.0,1772.0,0.0,1064.0,0.0,1197.0
43149,2023-12-03 21:00:00,2024-07-17 00:00:00,3.1,308.69,648.0,1391.0,0.0,819.0,0.0,1177.0
43150,2023-12-03 22:00:00,2024-07-17 00:00:00,3.1,317.61,648.0,984.0,0.0,401.0,0.0,1231.0
43151,2023-12-03 23:00:00,2024-07-17 00:00:00,3.1,348.7,648.0,1122.0,0.0,187.0,0.0,1194.0
