UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-08-04 00:00:00,818.0,3149.0,0.0,122.0,0.0,96.0
2023-08-04 01:00:00,817.0,2922.0,0.0,121.0,0.0,79.0
2023-08-04 02:00:00,816.0,3019.0,0.0,173.0,0.0,81.0
2023-08-04 03:00:00,816.0,3000.0,0.0,352.0,17.0,66.0
2023-08-04 04:00:00,883.0,3141.0,0.0,641.0,356.0,51.0
2023-08-04 05:00:00,1079.0,3003.0,0.0,649.0,1407.0,55.0
2023-08-04 06:00:00,1064.0,3056.0,0.0,603.0,2679.0,48.0
2023-08-04 07:00:00,1119.0,2812.0,0.0,546.0,3709.0,66.0
2023-08-04 08:00:00,1018.0,2656.0,0.0,188.0,4441.0,87.0
2023-08-04 09:00:00,971.0,2739.0,0.0,184.0,4881.0,130.0
2023-08-04 10:00:00,1125.0,2586.0,0.0,169.0,5044.0,169.0
2023-08-04 11:00:00,1119.0,2526.0,0.0,166.0,4922.0,271.0
2023-08-04 12:00:00,1112.0,2619.0,0.0,164.0,4473.0,336.0
2023-08-04 13:00:00,1134.0,2759.0,0.0,203.0,3763.0,311.0
2023-08-04 14:00:00,1109.0,2967.0,0.0,463.0,2782.0,319.0
2023-08-04 15:00:00,834.0,3271.0,0.0,800.0,1536.0,329.0
2023-08-04 16:00:00,887.0,3527.0,0.0,1169.0,449.0,308.0
2023-08-04 17:00:00,950.0,3581.0,0.0,1402.0,35.0,320.0
2023-08-04 18:00:00,951.0,3610.0,0.0,1447.0,0.0,392.0
2023-08-04 19:00:00,927.0,3554.0,0.0,960.0,0.0,423.0
2023-08-04 20:00:00,898.0,3185.0,0.0,721.0,0.0,441.0
2023-08-04 21:00:00,894.0,3129.0,0.0,438.0,0.0,455.0
2023-08-04 22:00:00,837.0,3445.0,0.0,195.0,0.0,430.0
2023-08-04 23:00:00,626.0,3059.0,0.0,122.0,0.0,399.0
