Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
38256,2023-05-14 00:00:00,2024-07-17 00:00:00,3.1,543.3,743.0,1784.0,0.0,136.0,80.0,0.0
38257,2023-05-14 01:00:00,2024-07-17 00:00:00,3.1,552.59,738.0,1785.0,0.0,162.0,0.0,0.0
38258,2023-05-14 02:00:00,2024-07-17 00:00:00,3.1,577.01,741.0,1739.0,0.0,52.0,0.0,0.0
38259,2023-05-14 03:00:00,2024-07-17 00:00:00,3.1,584.7,731.0,1615.0,0.0,34.0,0.0,0.0
38260,2023-05-14 04:00:00,2024-07-17 00:00:00,3.1,579.69,648.0,1538.0,0.0,32.0,0.0,0.0
38261,2023-05-14 05:00:00,2024-07-17 00:00:00,3.1,583.22,635.0,1409.0,0.0,34.0,0.0,0.0
38262,2023-05-14 06:00:00,2024-07-17 00:00:00,3.1,579.34,590.0,1378.0,0.0,34.0,0.0,0.0
38263,2023-05-14 07:00:00,2024-07-17 00:00:00,3.1,561.65,470.0,1462.0,0.0,31.0,0.0,0.0
38264,2023-05-14 08:00:00,2024-07-17 00:00:00,3.1,558.08,441.0,1430.0,0.0,34.0,0.0,0.0
38265,2023-05-14 09:00:00,2024-07-17 00:00:00,3.1,560.5,443.0,1387.0,0.0,32.0,0.0,0.0
38266,2023-05-14 10:00:00,2024-07-17 00:00:00,3.1,561.53,445.0,1360.0,0.0,33.0,0.0,0.0
38267,2023-05-14 11:00:00,2024-07-17 00:00:00,3.1,560.93,445.0,1354.0,0.0,32.0,4.0,0.0
38268,2023-05-14 12:00:00,2024-07-17 00:00:00,3.1,522.78,445.0,1348.0,0.0,31.0,152.0,0.0
38269,2023-05-14 13:00:00,2024-07-17 00:00:00,3.1,464.32,442.0,1334.0,0.0,32.0,423.0,0.0
38270,2023-05-14 14:00:00,2024-07-17 00:00:00,3.1,417.57,442.0,1303.0,0.0,31.0,698.0,0.0
38271,2023-05-14 15:00:00,2024-07-17 00:00:00,3.1,408.49,447.0,1314.0,0.0,30.0,769.0,0.0
38272,2023-05-14 16:00:00,2024-07-17 00:00:00,3.1,419.67,446.0,1466.0,0.0,31.0,719.0,0.0
38273,2023-05-14 17:00:00,2024-07-17 00:00:00,3.1,426.62,442.0,1670.0,0.0,54.0,676.0,0.0
38274,2023-05-14 18:00:00,2024-07-17 00:00:00,3.1,422.85,444.0,1698.0,0.0,98.0,665.0,0.0
38275,2023-05-14 19:00:00,2024-07-17 00:00:00,3.1,430.42,448.0,1796.0,0.0,100.0,625.0,0.0
38276,2023-05-14 20:00:00,2024-07-17 00:00:00,3.1,443.62,485.0,1828.0,0.0,100.0,566.0,1.0
38277,2023-05-14 21:00:00,2024-07-17 00:00:00,3.1,453.78,484.0,1913.0,0.0,100.0,498.0,0.0
38278,2023-05-14 22:00:00,2024-07-17 00:00:00,3.1,495.53,636.0,1956.0,0.0,130.0,298.0,0.0
38279,2023-05-14 23:00:00,2024-07-17 00:00:00,3.1,524.57,730.0,1913.0,0.0,109.0,198.0,0.0
