Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
42888,2023-11-23 00:00:00,2024-07-17 00:00:00,3.1,315.51,190.0,1303.0,991.0,77.0,0.0,0.0
42889,2023-11-23 01:00:00,2024-07-17 00:00:00,3.1,311.27,189.0,1242.0,992.0,74.0,0.0,0.0
42890,2023-11-23 02:00:00,2024-07-17 00:00:00,3.1,320.75,191.0,1262.0,991.0,10.0,0.0,0.0
42891,2023-11-23 03:00:00,2024-07-17 00:00:00,3.1,320.91,191.0,1259.0,991.0,7.0,0.0,0.0
42892,2023-11-23 04:00:00,2024-07-17 00:00:00,3.1,320.23,191.0,1251.0,992.0,7.0,0.0,0.0
42893,2023-11-23 05:00:00,2024-07-17 00:00:00,3.1,312.83,191.0,1149.0,991.0,8.0,0.0,0.0
42894,2023-11-23 06:00:00,2024-07-17 00:00:00,3.1,311.58,191.0,1131.0,991.0,7.0,0.0,0.0
42895,2023-11-23 07:00:00,2024-07-17 00:00:00,3.1,309.35,191.0,1104.0,992.0,7.0,0.0,0.0
42896,2023-11-23 08:00:00,2024-07-17 00:00:00,3.1,311.43,191.0,1134.0,993.0,8.0,0.0,0.0
42897,2023-11-23 09:00:00,2024-07-17 00:00:00,3.1,311.95,190.0,1137.0,990.0,7.0,0.0,0.0
42898,2023-11-23 10:00:00,2024-07-17 00:00:00,3.1,316.14,190.0,1193.0,990.0,7.0,0.0,0.0
42899,2023-11-23 11:00:00,2024-07-17 00:00:00,3.1,313.83,191.0,1164.0,993.0,7.0,0.0,0.0
42900,2023-11-23 12:00:00,2024-07-17 00:00:00,3.1,317.69,191.0,1215.0,991.0,8.0,0.0,0.0
42901,2023-11-23 13:00:00,2024-07-17 00:00:00,3.1,309.73,191.0,1307.0,991.0,71.0,67.0,0.0
42902,2023-11-23 14:00:00,2024-07-17 00:00:00,3.1,264.73,190.0,1091.0,992.0,18.0,438.0,0.0
42903,2023-11-23 15:00:00,2024-07-17 00:00:00,3.1,245.83,191.0,980.0,990.0,8.0,576.0,0.0
42904,2023-11-23 16:00:00,2024-07-17 00:00:00,3.1,243.72,190.0,1005.0,992.0,8.0,631.0,0.0
42905,2023-11-23 17:00:00,2024-07-17 00:00:00,3.1,240.18,191.0,965.0,991.0,9.0,634.0,0.0
42906,2023-11-23 18:00:00,2024-07-17 00:00:00,3.1,233.05,191.0,892.0,992.0,8.0,640.0,0.0
42907,2023-11-23 19:00:00,2024-07-17 00:00:00,3.1,223.8,189.0,793.0,991.0,8.0,628.0,0.0
42908,2023-11-23 20:00:00,2024-07-17 00:00:00,3.1,239.25,191.0,830.0,992.0,8.0,473.0,0.0
42909,2023-11-23 21:00:00,2024-07-17 00:00:00,3.1,247.12,189.0,819.0,991.0,10.0,356.0,0.0
42910,2023-11-23 22:00:00,2024-07-17 00:00:00,3.1,288.81,192.0,985.0,992.0,22.0,81.0,0.0
42911,2023-11-23 23:00:00,2024-07-17 00:00:00,3.1,299.61,190.0,1095.0,991.0,81.0,0.0,0.0
