UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-12-29 00:00:00,43.0,25.0,0.0,841.0,103.0,9.0
2023-12-29 01:00:00,43.0,25.0,0.0,818.0,104.0,9.0
2023-12-29 02:00:00,43.0,25.0,0.0,796.0,104.0,9.0
2023-12-29 03:00:00,43.0,25.0,0.0,803.0,105.0,9.0
2023-12-29 04:00:00,43.0,25.0,0.0,821.0,104.0,10.0
2023-12-29 05:00:00,44.0,25.0,0.0,859.0,101.0,9.0
2023-12-29 06:00:00,44.0,88.0,0.0,841.0,96.0,10.0
2023-12-29 07:00:00,43.0,88.0,43.0,863.0,95.0,10.0
2023-12-29 08:00:00,43.0,88.0,53.0,890.0,95.0,10.0
2023-12-29 09:00:00,43.0,88.0,59.0,863.0,97.0,9.0
2023-12-29 10:00:00,43.0,88.0,52.0,863.0,97.0,10.0
2023-12-29 11:00:00,43.0,88.0,44.0,900.0,96.0,10.0
2023-12-29 12:00:00,43.0,88.0,49.0,924.0,96.0,10.0
2023-12-29 13:00:00,43.0,88.0,37.0,921.0,96.0,11.0
2023-12-29 14:00:00,43.0,88.0,1.0,941.0,99.0,11.0
2023-12-29 15:00:00,43.0,90.0,0.0,994.0,100.0,21.0
2023-12-29 16:00:00,43.0,98.0,0.0,980.0,100.0,21.0
2023-12-29 17:00:00,43.0,98.0,0.0,996.0,100.0,10.0
2023-12-29 18:00:00,43.0,90.0,0.0,993.0,101.0,22.0
2023-12-29 19:00:00,43.0,38.0,0.0,920.0,101.0,11.0
2023-12-29 20:00:00,43.0,26.0,0.0,929.0,100.0,11.0
2023-12-29 21:00:00,43.0,25.0,0.0,936.0,101.0,11.0
2023-12-29 22:00:00,43.0,26.0,0.0,909.0,101.0,11.0
2023-12-29 23:00:00,43.0,26.0,0.0,876.0,101.0,10.0
