Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
37080,2023-03-26 00:00:00,111.82,12.0,26.0,0.0,157.0,85.0,6.0
37081,2023-03-26 01:00:00,114.04,12.0,49.0,0.0,133.0,87.0,6.0
37082,2023-03-26 02:00:00,138.67,12.0,26.0,0.0,99.0,88.0,6.0
37083,2023-03-26 03:00:00,142.66,12.0,26.0,0.0,92.0,88.0,6.0
37084,2023-03-26 04:00:00,124.15,12.0,74.0,3.0,85.0,89.0,6.0
37085,2023-03-26 05:00:00,118.99,12.0,97.0,17.0,67.0,88.0,6.0
37086,2023-03-26 06:00:00,119.22,12.0,97.0,38.0,52.0,88.0,6.0
37087,2023-03-26 07:00:00,112.91,12.0,97.0,62.0,53.0,87.0,6.0
37088,2023-03-26 08:00:00,104.19,12.0,97.0,105.0,54.0,86.0,6.0
37089,2023-03-26 09:00:00,93.35,12.0,97.0,180.0,59.0,87.0,6.0
37090,2023-03-26 10:00:00,94.79,12.0,74.0,173.0,75.0,87.0,6.0
37091,2023-03-26 11:00:00,100.23,12.0,74.0,148.0,63.0,86.0,6.0
37092,2023-03-26 12:00:00,97.47,12.0,74.0,119.0,93.0,86.0,6.0
37093,2023-03-26 13:00:00,104.86,12.0,74.0,74.0,91.0,86.0,6.0
37094,2023-03-26 14:00:00,94.64,12.0,96.0,51.0,128.0,86.0,6.0
37095,2023-03-26 15:00:00,97.92,12.0,97.0,22.0,132.0,87.0,6.0
37096,2023-03-26 16:00:00,91.98,12.0,96.0,3.0,170.0,87.0,6.0
37097,2023-03-26 17:00:00,83.76,12.0,97.0,0.0,213.0,87.0,6.0
37098,2023-03-26 18:00:00,72.95,12.0,95.0,0.0,287.0,87.0,6.0
37099,2023-03-26 19:00:00,68.18,12.0,88.0,0.0,333.0,87.0,6.0
37100,2023-03-26 20:00:00,77.26,12.0,46.0,0.0,297.0,88.0,6.0
37101,2023-03-26 21:00:00,79.88,12.0,25.0,0.0,297.0,88.0,6.0
37102,2023-03-26 22:00:00,80.2,12.0,25.0,0.0,295.0,88.0,6.0
37103,2023-03-26 23:00:00,77.54,12.0,25.0,0.0,312.0,88.0,6.0
