UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-10-30 00:00:00,56.0,25.0,0.0,510.0,85.0,10.0
2023-10-30 01:00:00,56.0,25.0,0.0,544.0,85.0,10.0
2023-10-30 02:00:00,56.0,25.0,0.0,631.0,85.0,10.0
2023-10-30 03:00:00,56.0,25.0,0.0,695.0,84.0,11.0
2023-10-30 04:00:00,56.0,25.0,0.0,734.0,84.0,11.0
2023-10-30 05:00:00,56.0,25.0,8.0,823.0,84.0,11.0
2023-10-30 06:00:00,56.0,25.0,61.0,756.0,84.0,11.0
2023-10-30 07:00:00,56.0,47.0,117.0,653.0,84.0,15.0
2023-10-30 08:00:00,56.0,25.0,161.0,581.0,85.0,17.0
2023-10-30 09:00:00,56.0,25.0,163.0,582.0,85.0,11.0
2023-10-30 10:00:00,52.0,26.0,155.0,530.0,85.0,15.0
2023-10-30 11:00:00,49.0,57.0,131.0,557.0,84.0,17.0
2023-10-30 12:00:00,52.0,55.0,118.0,575.0,83.0,16.0
2023-10-30 13:00:00,55.0,54.0,75.0,548.0,83.0,17.0
2023-10-30 14:00:00,56.0,54.0,38.0,515.0,84.0,17.0
2023-10-30 15:00:00,56.0,84.0,44.0,509.0,84.0,18.0
2023-10-30 16:00:00,56.0,90.0,29.0,435.0,84.0,43.0
2023-10-30 17:00:00,57.0,52.0,1.0,454.0,84.0,33.0
2023-10-30 18:00:00,57.0,25.0,0.0,487.0,85.0,21.0
2023-10-30 19:00:00,57.0,25.0,0.0,391.0,84.0,11.0
2023-10-30 20:00:00,57.0,25.0,0.0,309.0,84.0,31.0
2023-10-30 21:00:00,57.0,25.0,0.0,271.0,84.0,11.0
2023-10-30 22:00:00,57.0,33.0,0.0,272.0,86.0,35.0
2023-10-30 23:00:00,57.0,53.0,0.0,237.0,83.0,19.0
