UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-12-22 00:00:00,38.0,28.0,0.0,744.0,72.0,10.0
2023-12-22 01:00:00,38.0,27.0,0.0,780.0,72.0,10.0
2023-12-22 02:00:00,38.0,27.0,0.0,824.0,72.0,10.0
2023-12-22 03:00:00,38.0,28.0,0.0,866.0,72.0,11.0
2023-12-22 04:00:00,38.0,28.0,0.0,869.0,72.0,11.0
2023-12-22 05:00:00,39.0,96.0,0.0,874.0,73.0,10.0
2023-12-22 06:00:00,39.0,99.0,1.0,902.0,72.0,11.0
2023-12-22 07:00:00,40.0,99.0,48.0,933.0,75.0,10.0
2023-12-22 08:00:00,39.0,99.0,62.0,883.0,85.0,11.0
2023-12-22 09:00:00,39.0,98.0,70.0,873.0,86.0,11.0
2023-12-22 10:00:00,38.0,98.0,78.0,836.0,86.0,10.0
2023-12-22 11:00:00,37.0,98.0,77.0,840.0,86.0,11.0
2023-12-22 12:00:00,37.0,98.0,54.0,807.0,86.0,11.0
2023-12-22 13:00:00,38.0,98.0,36.0,739.0,86.0,11.0
2023-12-22 14:00:00,38.0,98.0,0.0,643.0,86.0,11.0
2023-12-22 15:00:00,38.0,98.0,0.0,493.0,86.0,12.0
2023-12-22 16:00:00,38.0,98.0,0.0,426.0,86.0,12.0
2023-12-22 17:00:00,38.0,98.0,0.0,424.0,87.0,12.0
2023-12-22 18:00:00,38.0,98.0,0.0,488.0,86.0,17.0
2023-12-22 19:00:00,39.0,98.0,0.0,502.0,86.0,22.0
2023-12-22 20:00:00,42.0,98.0,0.0,580.0,85.0,22.0
2023-12-22 21:00:00,42.0,26.0,0.0,580.0,85.0,12.0
2023-12-22 22:00:00,42.0,26.0,0.0,628.0,85.0,12.0
2023-12-22 23:00:00,42.0,25.0,0.0,621.0,87.0,9.0
