UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-05-14 00:00:00,10.0,26.0,0.0,305.0,69.0,7.0
2023-05-14 01:00:00,10.0,26.0,2.0,269.0,69.0,7.0
2023-05-14 02:00:00,10.0,26.0,13.0,219.0,69.0,7.0
2023-05-14 03:00:00,10.0,43.0,45.0,209.0,69.0,7.0
2023-05-14 04:00:00,10.0,26.0,117.0,200.0,69.0,7.0
2023-05-14 05:00:00,10.0,41.0,224.0,120.0,69.0,6.0
2023-05-14 06:00:00,11.0,40.0,324.0,47.0,69.0,7.0
2023-05-14 07:00:00,10.0,25.0,386.0,40.0,69.0,7.0
2023-05-14 08:00:00,11.0,25.0,419.0,52.0,68.0,6.0
2023-05-14 09:00:00,11.0,25.0,427.0,88.0,68.0,7.0
2023-05-14 10:00:00,11.0,25.0,396.0,112.0,68.0,8.0
2023-05-14 11:00:00,11.0,25.0,351.0,127.0,68.0,7.0
2023-05-14 12:00:00,11.0,25.0,351.0,127.0,68.0,7.0
2023-05-14 13:00:00,10.0,25.0,238.0,144.0,68.0,8.0
2023-05-14 14:00:00,11.0,25.0,155.0,145.0,68.0,8.0
2023-05-14 15:00:00,11.0,25.0,75.0,127.0,68.0,8.0
2023-05-14 16:00:00,11.0,26.0,26.0,115.0,68.0,7.0
2023-05-14 17:00:00,11.0,59.0,6.0,141.0,68.0,7.0
2023-05-14 18:00:00,11.0,74.0,0.0,198.0,68.0,7.0
2023-05-14 19:00:00,11.0,74.0,0.0,264.0,68.0,7.0
2023-05-14 20:00:00,11.0,65.0,0.0,363.0,68.0,7.0
2023-05-14 21:00:00,11.0,25.0,0.0,403.0,68.0,7.0
2023-05-14 22:00:00,11.0,26.0,0.0,417.0,69.0,7.0
2023-05-14 23:00:00,11.0,26.0,0.0,411.0,69.0,7.0
