Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
37128,2023-03-28 00:00:00,28.8,12.0,47.0,0.0,126.0,83.0,6.0
37129,2023-03-28 01:00:00,26.84,12.0,38.0,0.0,155.0,83.0,6.0
37130,2023-03-28 02:00:00,26.21,12.0,47.0,0.0,153.0,83.0,6.0
37131,2023-03-28 03:00:00,22.65,11.0,83.0,0.0,146.0,86.0,6.0
37132,2023-03-28 04:00:00,19.09,11.0,98.0,5.0,187.0,87.0,6.0
37133,2023-03-28 05:00:00,20.29,13.0,98.0,26.0,177.0,87.0,6.0
37134,2023-03-28 06:00:00,34.78,31.0,98.0,53.0,155.0,86.0,6.0
37135,2023-03-28 07:00:00,36.1,42.0,85.0,84.0,224.0,85.0,6.0
37136,2023-03-28 08:00:00,30.34,42.0,98.0,119.0,275.0,86.0,6.0
37137,2023-03-28 09:00:00,26.45,42.0,89.0,185.0,309.0,87.0,6.0
37138,2023-03-28 10:00:00,27.21,42.0,59.0,176.0,329.0,86.0,6.0
37139,2023-03-28 11:00:00,25.7,42.0,47.0,166.0,392.0,86.0,6.0
37140,2023-03-28 12:00:00,24.22,42.0,35.0,142.0,474.0,85.0,6.0
37141,2023-03-28 13:00:00,22.93,42.0,31.0,124.0,539.0,86.0,6.0
37142,2023-03-28 14:00:00,24.73,42.0,25.0,80.0,530.0,85.0,6.0
37143,2023-03-28 15:00:00,23.5,42.0,98.0,35.0,542.0,85.0,6.0
37144,2023-03-28 16:00:00,26.75,41.0,98.0,4.0,460.0,87.0,6.0
37145,2023-03-28 17:00:00,24.99,41.0,98.0,0.0,513.0,87.0,6.0
37146,2023-03-28 18:00:00,25.72,41.0,98.0,0.0,492.0,87.0,6.0
37147,2023-03-28 19:00:00,25.51,41.0,98.0,0.0,498.0,87.0,6.0
37148,2023-03-28 20:00:00,24.89,41.0,98.0,0.0,514.0,89.0,6.0
37149,2023-03-28 21:00:00,27.22,41.0,98.0,0.0,452.0,87.0,6.0
37150,2023-03-28 22:00:00,27.46,41.0,98.0,0.0,446.0,87.0,6.0
37151,2023-03-28 23:00:00,27.56,42.0,98.0,0.0,456.0,87.0,6.0
