Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
35112,2023-01-03 00:00:00,63.06,26.0,47.0,0.0,558.0,88.0,8.0
35113,2023-01-03 01:00:00,64.38,26.0,47.0,0.0,555.0,89.0,9.0
35114,2023-01-03 02:00:00,65.6,26.0,50.0,0.0,528.0,90.0,8.0
35115,2023-01-03 03:00:00,65.21,26.0,50.0,0.0,530.0,89.0,8.0
35116,2023-01-03 04:00:00,63.64,26.0,50.0,0.0,563.0,89.0,9.0
35117,2023-01-03 05:00:00,61.19,26.0,90.0,0.0,566.0,88.0,9.0
35118,2023-01-03 06:00:00,59.9,26.0,96.0,0.0,569.0,88.0,8.0
35119,2023-01-03 07:00:00,60.74,26.0,96.0,5.0,567.0,88.0,9.0
35120,2023-01-03 08:00:00,61.52,27.0,96.0,15.0,560.0,88.0,9.0
35121,2023-01-03 09:00:00,62.45,26.0,96.0,20.0,548.0,88.0,10.0
35122,2023-01-03 10:00:00,63.33,26.0,96.0,28.0,532.0,88.0,10.0
35123,2023-01-03 11:00:00,63.65,26.0,98.0,24.0,515.0,88.0,9.0
35124,2023-01-03 12:00:00,66.73,26.0,98.0,14.0,477.0,88.0,9.0
35125,2023-01-03 13:00:00,71.71,26.0,98.0,4.0,423.0,88.0,9.0
35126,2023-01-03 14:00:00,71.59,26.0,98.0,0.0,426.0,88.0,9.0
35127,2023-01-03 15:00:00,72.84,26.0,98.0,0.0,423.0,88.0,10.0
35128,2023-01-03 16:00:00,75.8,26.0,98.0,0.0,384.0,88.0,9.0
35129,2023-01-03 17:00:00,82.02,26.0,98.0,0.0,331.0,88.0,9.0
35130,2023-01-03 18:00:00,83.46,26.0,98.0,0.0,320.0,88.0,9.0
35131,2023-01-03 19:00:00,93.3,26.0,98.0,0.0,257.0,89.0,9.0
35132,2023-01-03 20:00:00,96.51,26.0,98.0,0.0,239.0,89.0,9.0
35133,2023-01-03 21:00:00,103.97,26.0,98.0,0.0,202.0,89.0,9.0
35134,2023-01-03 22:00:00,118.79,26.0,92.0,0.0,149.0,89.0,9.0
35135,2023-01-03 23:00:00,123.38,25.0,94.0,0.0,130.0,90.0,9.0
