Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
42936,2023-11-25 00:00:00,366.2,1721.0,309.0,2124.0,83.0,0.0,100.0,22.0
42937,2023-11-25 01:00:00,364.77,1722.0,312.0,2123.0,83.0,0.0,121.0,22.0
42938,2023-11-25 02:00:00,366.99,1723.0,312.0,2124.0,84.0,0.0,93.0,22.0
42939,2023-11-25 03:00:00,367.54,1747.0,314.0,2123.0,89.0,0.0,114.0,21.0
42940,2023-11-25 04:00:00,364.43,1751.0,314.0,2121.0,120.0,0.0,130.0,21.0
42941,2023-11-25 05:00:00,366.95,1797.0,316.0,2122.0,154.0,5.0,119.0,22.0
42942,2023-11-25 06:00:00,371.8,1943.0,322.0,2121.0,183.0,53.0,171.0,22.0
42943,2023-11-25 07:00:00,362.72,1946.0,322.0,2121.0,295.0,81.0,166.0,22.0
42944,2023-11-25 08:00:00,370.1,1920.0,324.0,2123.0,178.0,112.0,115.0,22.0
42945,2023-11-25 09:00:00,373.55,1912.0,325.0,2124.0,135.0,108.0,104.0,22.0
42946,2023-11-25 10:00:00,374.07,1945.0,325.0,2125.0,116.0,139.0,127.0,22.0
42947,2023-11-25 11:00:00,340.68,1776.0,324.0,2124.0,157.0,145.0,323.0,22.0
42948,2023-11-25 12:00:00,327.23,1735.0,326.0,2126.0,174.0,129.0,463.0,23.0
42949,2023-11-25 13:00:00,332.48,1739.0,332.0,2125.0,194.0,45.0,448.0,22.0
42950,2023-11-25 14:00:00,329.19,1884.0,332.0,2125.0,571.0,3.0,398.0,23.0
42951,2023-11-25 15:00:00,328.05,1951.0,332.0,2125.0,788.0,0.0,316.0,22.0
42952,2023-11-25 16:00:00,323.2,1960.0,334.0,2125.0,883.0,0.0,326.0,23.0
42953,2023-11-25 17:00:00,331.14,2184.0,332.0,2125.0,1090.0,0.0,329.0,21.0
42954,2023-11-25 18:00:00,343.03,1983.0,333.0,2125.0,587.0,0.0,306.0,22.0
42955,2023-11-25 19:00:00,350.17,1808.0,331.0,2126.0,233.0,0.0,289.0,23.0
42956,2023-11-25 20:00:00,369.83,1981.0,332.0,2126.0,153.0,0.0,320.0,23.0
42957,2023-11-25 21:00:00,358.8,1923.0,323.0,2125.0,141.0,0.0,409.0,22.0
42958,2023-11-25 22:00:00,353.47,1884.0,320.0,2126.0,113.0,0.0,458.0,21.0
42959,2023-11-25 23:00:00,345.97,1827.0,321.0,2126.0,98.0,0.0,503.0,19.0
