Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
40296,2023-08-07 00:00:00,254.84,943.0,162.0,1977.0,103.0,0.0,274.0,15.0
40297,2023-08-07 01:00:00,249.45,934.0,161.0,1976.0,104.0,0.0,330.0,14.0
40298,2023-08-07 02:00:00,243.82,935.0,161.0,1976.0,111.0,0.0,411.0,14.0
40299,2023-08-07 03:00:00,240.53,942.0,163.0,1978.0,132.0,22.0,442.0,15.0
40300,2023-08-07 04:00:00,227.19,962.0,163.0,1977.0,202.0,258.0,461.0,14.0
40301,2023-08-07 05:00:00,204.06,949.0,160.0,1974.0,251.0,768.0,436.0,14.0
40302,2023-08-07 06:00:00,190.25,946.0,158.0,1974.0,204.0,1235.0,438.0,15.0
40303,2023-08-07 07:00:00,184.62,947.0,157.0,1973.0,135.0,1563.0,402.0,14.0
40304,2023-08-07 08:00:00,183.22,947.0,153.0,1973.0,96.0,1762.0,314.0,16.0
40305,2023-08-07 09:00:00,185.97,944.0,154.0,1974.0,91.0,1769.0,220.0,15.0
40306,2023-08-07 10:00:00,186.58,955.0,153.0,1972.0,79.0,1871.0,171.0,16.0
40307,2023-08-07 11:00:00,189.87,957.0,153.0,1971.0,89.0,1780.0,147.0,14.0
40308,2023-08-07 12:00:00,194.52,957.0,153.0,1973.0,90.0,1647.0,123.0,14.0
40309,2023-08-07 13:00:00,201.93,945.0,157.0,1972.0,97.0,1397.0,98.0,15.0
40310,2023-08-07 14:00:00,211.79,947.0,162.0,1972.0,216.0,1015.0,87.0,15.0
40311,2023-08-07 15:00:00,226.83,1006.0,165.0,1972.0,518.0,530.0,70.0,15.0
40312,2023-08-07 16:00:00,231.55,1056.0,158.0,1972.0,932.0,120.0,61.0,15.0
40313,2023-08-07 17:00:00,233.97,1087.0,154.0,1972.0,1074.0,7.0,53.0,16.0
40314,2023-08-07 18:00:00,235.84,1076.0,155.0,1972.0,1001.0,0.0,64.0,17.0
40315,2023-08-07 19:00:00,255.72,1147.0,154.0,1973.0,798.0,0.0,70.0,16.0
40316,2023-08-07 20:00:00,267.41,1068.0,155.0,1974.0,423.0,0.0,66.0,16.0
40317,2023-08-07 21:00:00,273.12,1006.0,152.0,1974.0,191.0,0.0,74.0,16.0
40318,2023-08-07 22:00:00,267.51,984.0,148.0,1973.0,117.0,0.0,169.0,16.0
40319,2023-08-07 23:00:00,232.9,839.0,147.0,1973.0,88.0,0.0,343.0,16.0
