Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
37920,2023-04-30 00:00:00,2024-07-17 00:00:00,3.1,116.42,270.0,236.0,36.0,0.0,3284.0,430.0
37921,2023-04-30 01:00:00,2024-07-17 00:00:00,3.1,117.7,247.0,238.0,36.0,0.0,3059.0,402.0
37922,2023-04-30 02:00:00,2024-07-17 00:00:00,3.1,123.17,246.0,244.0,36.0,0.0,2884.0,408.0
37923,2023-04-30 03:00:00,2024-07-17 00:00:00,3.1,125.86,249.0,229.0,36.0,4.0,2784.0,432.0
37924,2023-04-30 04:00:00,2024-07-17 00:00:00,3.1,132.42,250.0,219.0,36.0,97.0,2526.0,475.0
37925,2023-04-30 05:00:00,2024-07-17 00:00:00,3.1,130.5,247.0,220.0,35.0,379.0,2366.0,478.0
37926,2023-04-30 06:00:00,2024-07-17 00:00:00,3.1,111.61,244.0,199.0,35.0,858.0,2627.0,460.0
37927,2023-04-30 07:00:00,2024-07-17 00:00:00,3.1,107.0,232.0,168.0,32.0,1105.0,2491.0,492.0
37928,2023-04-30 08:00:00,2024-07-17 00:00:00,3.1,99.66,203.0,144.0,26.0,1317.0,2240.0,413.0
37929,2023-04-30 09:00:00,2024-07-17 00:00:00,3.1,98.2,182.0,134.0,23.0,1487.0,1941.0,393.0
37930,2023-04-30 10:00:00,2024-07-17 00:00:00,3.1,110.76,174.0,129.0,21.0,1637.0,1270.0,425.0
37931,2023-04-30 11:00:00,2024-07-17 00:00:00,3.1,115.58,173.0,129.0,21.0,1725.0,1032.0,422.0
37932,2023-04-30 12:00:00,2024-07-17 00:00:00,3.1,115.76,174.0,130.0,21.0,1780.0,985.0,409.0
37933,2023-04-30 13:00:00,2024-07-17 00:00:00,3.1,105.47,172.0,131.0,21.0,1865.0,1278.0,392.0
37934,2023-04-30 14:00:00,2024-07-17 00:00:00,3.1,119.93,207.0,146.0,28.0,1664.0,1295.0,472.0
37935,2023-04-30 15:00:00,2024-07-17 00:00:00,3.1,157.9,279.0,181.0,41.0,1265.0,1119.0,585.0
37936,2023-04-30 16:00:00,2024-07-17 00:00:00,3.1,218.34,311.0,276.0,48.0,666.0,851.0,778.0
37937,2023-04-30 17:00:00,2024-07-17 00:00:00,3.1,270.39,314.0,304.0,49.0,214.0,680.0,825.0
37938,2023-04-30 18:00:00,2024-07-17 00:00:00,3.1,314.26,312.0,317.0,50.0,31.0,499.0,838.0
37939,2023-04-30 19:00:00,2024-07-17 00:00:00,3.1,315.22,313.0,286.0,49.0,0.0,509.0,816.0
37940,2023-04-30 20:00:00,2024-07-17 00:00:00,3.1,309.07,312.0,281.0,50.0,0.0,544.0,824.0
37941,2023-04-30 21:00:00,2024-07-17 00:00:00,3.1,293.02,290.0,285.0,50.0,0.0,615.0,847.0
37942,2023-04-30 22:00:00,2024-07-17 00:00:00,3.1,246.83,194.0,240.0,46.0,0.0,732.0,920.0
37943,2023-04-30 23:00:00,2024-07-17 00:00:00,3.1,233.39,185.0,244.0,44.0,0.0,839.0,850.0
