Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
43656,2023-12-25 00:00:00,2024-07-17 00:00:00,3.1,33.58,156.0,96.0,36.0,0.0,4412.0,324.0
43657,2023-12-25 01:00:00,2024-07-17 00:00:00,3.1,35.5,162.0,99.0,37.0,0.0,4305.0,320.0
43658,2023-12-25 02:00:00,2024-07-17 00:00:00,3.1,36.67,162.0,98.0,37.0,0.0,4169.0,290.0
43659,2023-12-25 03:00:00,2024-07-17 00:00:00,3.1,39.34,166.0,97.0,38.0,0.0,3900.0,310.0
43660,2023-12-25 04:00:00,2024-07-17 00:00:00,3.1,43.75,199.0,93.0,38.0,0.0,3958.0,308.0
43661,2023-12-25 05:00:00,2024-07-17 00:00:00,3.1,54.81,291.0,93.0,38.0,0.0,4197.0,325.0
43662,2023-12-25 06:00:00,2024-07-17 00:00:00,3.1,46.83,274.0,96.0,38.0,0.0,4803.0,324.0
43663,2023-12-25 07:00:00,2024-07-17 00:00:00,3.1,39.77,252.0,97.0,39.0,2.0,5396.0,331.0
43664,2023-12-25 08:00:00,2024-07-17 00:00:00,3.1,33.99,228.0,102.0,38.0,61.0,5901.0,333.0
43665,2023-12-25 09:00:00,2024-07-17 00:00:00,3.1,35.25,240.0,123.0,39.0,217.0,5962.0,333.0
43666,2023-12-25 10:00:00,2024-07-17 00:00:00,3.1,37.17,263.0,109.0,39.0,328.0,5815.0,334.0
43667,2023-12-25 11:00:00,2024-07-17 00:00:00,3.1,35.37,248.0,105.0,40.0,365.0,5791.0,337.0
43668,2023-12-25 12:00:00,2024-07-17 00:00:00,3.1,27.34,171.0,98.0,38.0,317.0,5655.0,365.0
43669,2023-12-25 13:00:00,2024-07-17 00:00:00,3.1,27.98,171.0,100.0,38.0,159.0,5586.0,465.0
43670,2023-12-25 14:00:00,2024-07-17 00:00:00,3.1,37.45,235.0,112.0,43.0,20.0,5326.0,605.0
43671,2023-12-25 15:00:00,2024-07-17 00:00:00,3.1,45.53,284.0,112.0,40.0,0.0,4814.0,758.0
43672,2023-12-25 16:00:00,2024-07-17 00:00:00,3.1,51.2,275.0,133.0,39.0,0.0,4072.0,833.0
43673,2023-12-25 17:00:00,2024-07-17 00:00:00,3.1,64.21,298.0,154.0,44.0,0.0,3371.0,826.0
43674,2023-12-25 18:00:00,2024-07-17 00:00:00,3.1,81.46,346.0,158.0,54.0,1.0,2831.0,825.0
43675,2023-12-25 19:00:00,2024-07-17 00:00:00,3.1,88.93,352.0,148.0,55.0,1.0,2577.0,742.0
43676,2023-12-25 20:00:00,2024-07-17 00:00:00,3.1,86.32,350.0,146.0,55.0,1.0,2777.0,637.0
43677,2023-12-25 21:00:00,2024-07-17 00:00:00,3.1,88.61,349.0,146.0,55.0,1.0,2766.0,538.0
43678,2023-12-25 22:00:00,2024-07-17 00:00:00,3.1,87.16,344.0,148.0,55.0,1.0,2822.0,514.0
43679,2023-12-25 23:00:00,2024-07-17 00:00:00,3.1,76.42,278.0,150.0,54.0,1.0,2791.0,504.0
