Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
41400,2023-09-22 00:00:00,212.47,196.0,247.0,54.0,0.0,1087.0,442.0
41401,2023-09-22 01:00:00,244.38,188.0,255.0,52.0,0.0,795.0,445.0
41402,2023-09-22 02:00:00,184.53,121.0,89.0,24.0,0.0,754.0,343.0
41403,2023-09-22 03:00:00,174.31,116.0,82.0,23.0,0.0,797.0,331.0
41404,2023-09-22 04:00:00,227.64,141.0,156.0,28.0,0.0,633.0,365.0
41405,2023-09-22 05:00:00,233.24,171.0,220.0,40.0,13.0,765.0,321.0
41406,2023-09-22 06:00:00,179.03,143.0,135.0,28.0,156.0,874.0,411.0
41407,2023-09-22 07:00:00,132.25,135.0,113.0,26.0,554.0,1076.0,328.0
41408,2023-09-22 08:00:00,118.48,122.0,90.0,24.0,789.0,1055.0,355.0
41409,2023-09-22 09:00:00,109.49,120.0,85.0,23.0,934.0,1055.0,283.0
41410,2023-09-22 10:00:00,124.33,136.0,135.0,27.0,1035.0,1003.0,356.0
41411,2023-09-22 11:00:00,102.83,120.0,87.0,23.0,994.0,1225.0,296.0
41412,2023-09-22 12:00:00,105.36,116.0,86.0,23.0,944.0,1219.0,349.0
41413,2023-09-22 13:00:00,108.52,129.0,125.0,25.0,878.0,1397.0,321.0
41414,2023-09-22 14:00:00,106.99,119.0,87.0,23.0,695.0,1325.0,322.0
41415,2023-09-22 15:00:00,129.86,121.0,98.0,23.0,442.0,1039.0,302.0
41416,2023-09-22 16:00:00,172.57,124.0,124.0,24.0,157.0,836.0,418.0
41417,2023-09-22 17:00:00,183.86,124.0,128.0,24.0,6.0,827.0,315.0
41418,2023-09-22 18:00:00,165.99,128.0,130.0,25.0,0.0,1030.0,339.0
41419,2023-09-22 19:00:00,154.58,120.0,108.0,24.0,0.0,1073.0,346.0
41420,2023-09-22 20:00:00,155.65,117.0,97.0,23.0,0.0,1034.0,377.0
41421,2023-09-22 21:00:00,172.1,115.0,100.0,23.0,0.0,851.0,342.0
41422,2023-09-22 22:00:00,168.37,115.0,85.0,22.0,0.0,841.0,316.0
41423,2023-09-22 23:00:00,187.14,118.0,85.0,23.0,0.0,706.0,310.0
