Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
43704,2023-12-27 00:00:00,2024-07-17 00:00:00,3.1,91.78,252.0,224.0,56.0,1.0,4803.0,608.0
43705,2023-12-27 01:00:00,2024-07-17 00:00:00,3.1,98.2,255.0,241.0,57.0,1.0,4480.0,613.0
43706,2023-12-27 02:00:00,2024-07-17 00:00:00,3.1,102.9,257.0,238.0,57.0,1.0,4266.0,665.0
43707,2023-12-27 03:00:00,2024-07-17 00:00:00,3.1,107.49,249.0,232.0,55.0,0.0,3888.0,646.0
43708,2023-12-27 04:00:00,2024-07-17 00:00:00,3.1,114.17,221.0,219.0,49.0,0.0,3385.0,731.0
43709,2023-12-27 05:00:00,2024-07-17 00:00:00,3.1,138.67,225.0,302.0,49.0,0.0,2809.0,812.0
43710,2023-12-27 06:00:00,2024-07-17 00:00:00,3.1,173.0,253.0,367.0,56.0,0.0,2196.0,860.0
43711,2023-12-27 07:00:00,2024-07-17 00:00:00,3.1,216.67,257.0,377.0,63.0,4.0,1440.0,859.0
43712,2023-12-27 08:00:00,2024-07-17 00:00:00,3.1,257.02,276.0,393.0,68.0,95.0,936.0,860.0
43713,2023-12-27 09:00:00,2024-07-17 00:00:00,3.1,274.78,276.0,391.0,68.0,228.0,642.0,858.0
43714,2023-12-27 10:00:00,2024-07-17 00:00:00,3.1,284.77,284.0,366.0,71.0,325.0,470.0,848.0
43715,2023-12-27 11:00:00,2024-07-17 00:00:00,3.1,281.55,282.0,358.0,71.0,313.0,500.0,840.0
43716,2023-12-27 12:00:00,2024-07-17 00:00:00,3.1,266.84,287.0,361.0,71.0,203.0,740.0,873.0
43717,2023-12-27 13:00:00,2024-07-17 00:00:00,3.1,230.92,296.0,371.0,72.0,87.0,1290.0,842.0
43718,2023-12-27 14:00:00,2024-07-17 00:00:00,3.1,200.32,325.0,383.0,73.0,11.0,1946.0,841.0
43719,2023-12-27 15:00:00,2024-07-17 00:00:00,3.1,170.98,303.0,391.0,74.0,1.0,2553.0,876.0
43720,2023-12-27 16:00:00,2024-07-17 00:00:00,3.1,152.15,307.0,392.0,75.0,1.0,3145.0,889.0
43721,2023-12-27 17:00:00,2024-07-17 00:00:00,3.1,132.28,299.0,378.0,74.0,1.0,3832.0,877.0
43722,2023-12-27 18:00:00,2024-07-17 00:00:00,3.1,121.04,337.0,359.0,71.0,1.0,4557.0,881.0
43723,2023-12-27 19:00:00,2024-07-17 00:00:00,3.1,109.35,401.0,258.0,71.0,1.0,5283.0,813.0
43724,2023-12-27 20:00:00,2024-07-17 00:00:00,3.1,97.89,375.0,209.0,66.0,1.0,5629.0,757.0
43725,2023-12-27 21:00:00,2024-07-17 00:00:00,3.1,84.92,306.0,153.0,65.0,1.0,5689.0,668.0
43726,2023-12-27 22:00:00,2024-07-17 00:00:00,3.1,82.47,295.0,142.0,59.0,1.0,5352.0,499.0
43727,2023-12-27 23:00:00,2024-07-17 00:00:00,3.1,78.82,287.0,144.0,53.0,1.0,5256.0,359.0
