Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
35280,2023-01-10 00:00:00,237.99,461.0,209.0,37.0,0.0,1450.0,888.0
35281,2023-01-10 01:00:00,232.64,410.0,218.0,37.0,0.0,1400.0,782.0
35282,2023-01-10 02:00:00,222.07,404.0,216.0,36.0,0.0,1517.0,674.0
35283,2023-01-10 03:00:00,219.87,468.0,209.0,35.0,0.0,1721.0,701.0
35284,2023-01-10 04:00:00,239.36,537.0,271.0,36.0,0.0,1691.0,894.0
35285,2023-01-10 05:00:00,266.78,698.0,401.0,41.0,0.0,1778.0,995.0
35286,2023-01-10 06:00:00,273.17,737.0,484.0,43.0,0.0,1832.0,1016.0
35287,2023-01-10 07:00:00,282.78,801.0,567.0,52.0,2.0,1877.0,1067.0
35288,2023-01-10 08:00:00,274.24,700.0,581.0,51.0,71.0,1756.0,1086.0
35289,2023-01-10 09:00:00,256.27,651.0,569.0,51.0,236.0,1808.0,1019.0
35290,2023-01-10 10:00:00,226.04,613.0,498.0,48.0,323.0,2144.0,913.0
35291,2023-01-10 11:00:00,213.07,596.0,489.0,50.0,277.0,2421.0,991.0
35292,2023-01-10 12:00:00,205.83,576.0,428.0,50.0,193.0,2508.0,914.0
35293,2023-01-10 13:00:00,200.19,566.0,422.0,50.0,84.0,2708.0,998.0
35294,2023-01-10 14:00:00,197.73,562.0,397.0,50.0,29.0,2735.0,830.0
35295,2023-01-10 15:00:00,189.25,490.0,448.0,50.0,5.0,2814.0,871.0
35296,2023-01-10 16:00:00,163.76,492.0,421.0,50.0,3.0,3543.0,861.0
35297,2023-01-10 17:00:00,147.39,458.0,393.0,47.0,5.0,3857.0,729.0
35298,2023-01-10 18:00:00,140.49,527.0,332.0,46.0,1.0,4354.0,741.0
35299,2023-01-10 19:00:00,131.34,535.0,276.0,45.0,0.0,4699.0,757.0
35300,2023-01-10 20:00:00,100.05,376.0,204.0,38.0,0.0,5335.0,800.0
35301,2023-01-10 21:00:00,88.58,330.0,193.0,37.0,0.0,5612.0,677.0
35302,2023-01-10 22:00:00,79.72,298.0,189.0,36.0,0.0,5816.0,539.0
35303,2023-01-10 23:00:00,67.76,234.0,156.0,27.0,0.0,5894.0,474.0
