Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
40632,2023-08-21 00:00:00,2024-07-17 00:00:00,3.1,290.72,440.0,87.0,21.0,0.0,844.0,357.0
40633,2023-08-21 01:00:00,2024-07-17 00:00:00,3.1,316.97,474.0,87.0,21.0,0.0,755.0,339.0
40634,2023-08-21 02:00:00,2024-07-17 00:00:00,3.1,355.58,491.0,87.0,21.0,0.0,585.0,353.0
40635,2023-08-21 03:00:00,2024-07-17 00:00:00,3.1,353.66,518.0,95.0,22.0,0.0,625.0,379.0
40636,2023-08-21 04:00:00,2024-07-17 00:00:00,3.1,374.07,602.0,104.0,23.0,35.0,604.0,389.0
40637,2023-08-21 05:00:00,2024-07-17 00:00:00,3.1,346.18,591.0,107.0,23.0,210.0,578.0,391.0
40638,2023-08-21 06:00:00,2024-07-17 00:00:00,3.1,293.29,522.0,137.0,25.0,557.0,523.0,393.0
40639,2023-08-21 07:00:00,2024-07-17 00:00:00,3.1,247.77,516.0,191.0,30.0,1013.0,597.0,386.0
40640,2023-08-21 08:00:00,2024-07-17 00:00:00,3.1,190.44,426.0,109.0,24.0,1422.0,662.0,347.0
40641,2023-08-21 09:00:00,2024-07-17 00:00:00,3.1,159.86,368.0,85.0,20.0,1605.0,808.0,340.0
40642,2023-08-21 10:00:00,2024-07-17 00:00:00,3.1,143.64,350.0,82.0,20.0,1677.0,996.0,258.0
40643,2023-08-21 11:00:00,2024-07-17 00:00:00,3.1,163.16,475.0,83.0,20.0,1654.0,1112.0,236.0
40644,2023-08-21 12:00:00,2024-07-17 00:00:00,3.1,167.94,496.0,84.0,21.0,1580.0,1154.0,238.0
40645,2023-08-21 13:00:00,2024-07-17 00:00:00,3.1,186.48,539.0,160.0,27.0,1520.0,1155.0,349.0
40646,2023-08-21 14:00:00,2024-07-17 00:00:00,3.1,189.63,526.0,85.0,21.0,1329.0,1057.0,353.0
40647,2023-08-21 15:00:00,2024-07-17 00:00:00,3.1,221.53,553.0,94.0,22.0,965.0,942.0,361.0
40648,2023-08-21 16:00:00,2024-07-17 00:00:00,3.1,281.57,598.0,141.0,25.0,560.0,771.0,378.0
40649,2023-08-21 17:00:00,2024-07-17 00:00:00,3.1,397.94,744.0,351.0,123.0,177.0,631.0,421.0
40650,2023-08-21 18:00:00,2024-07-17 00:00:00,3.1,439.69,737.0,397.0,280.0,20.0,610.0,428.0
40651,2023-08-21 19:00:00,2024-07-17 00:00:00,3.1,421.59,619.0,306.0,239.0,0.0,604.0,387.0
40652,2023-08-21 20:00:00,2024-07-17 00:00:00,3.1,350.08,497.0,126.0,96.0,0.0,695.0,369.0
40653,2023-08-21 21:00:00,2024-07-17 00:00:00,3.1,315.2,456.0,109.0,25.0,0.0,748.0,353.0
40654,2023-08-21 22:00:00,2024-07-17 00:00:00,3.1,322.06,491.0,92.0,23.0,0.0,767.0,314.0
40655,2023-08-21 23:00:00,2024-07-17 00:00:00,3.1,334.17,553.0,91.0,23.0,0.0,801.0,300.0
