UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-09-17 00:00:00,267.0,92.0,28.0,0.0,889.0,411.0
2023-09-17 01:00:00,269.0,93.0,28.0,0.0,872.0,481.0
2023-09-17 02:00:00,271.0,94.0,28.0,0.0,883.0,472.0
2023-09-17 03:00:00,270.0,95.0,28.0,0.0,876.0,449.0
2023-09-17 04:00:00,280.0,105.0,30.0,0.0,843.0,566.0
2023-09-17 05:00:00,275.0,108.0,30.0,61.0,749.0,550.0
2023-09-17 06:00:00,249.0,110.0,30.0,300.0,673.0,570.0
2023-09-17 07:00:00,242.0,121.0,31.0,670.0,679.0,572.0
2023-09-17 08:00:00,226.0,98.0,28.0,1025.0,742.0,525.0
2023-09-17 09:00:00,205.0,94.0,28.0,1391.0,865.0,469.0
2023-09-17 10:00:00,199.0,90.0,26.0,1579.0,954.0,423.0
2023-09-17 11:00:00,196.0,88.0,26.0,1718.0,1124.0,445.0
2023-09-17 12:00:00,194.0,90.0,25.0,1553.0,1294.0,463.0
2023-09-17 13:00:00,207.0,92.0,27.0,1282.0,1538.0,482.0
2023-09-17 14:00:00,235.0,93.0,28.0,912.0,1760.0,524.0
2023-09-17 15:00:00,278.0,120.0,30.0,452.0,1876.0,647.0
2023-09-17 16:00:00,348.0,253.0,55.0,134.0,2175.0,744.0
2023-09-17 17:00:00,373.0,295.0,63.0,8.0,2789.0,659.0
2023-09-17 18:00:00,266.0,129.0,32.0,0.0,3397.0,632.0
2023-09-17 19:00:00,205.0,99.0,27.0,0.0,3937.0,490.0
2023-09-17 20:00:00,197.0,90.0,26.0,0.0,4013.0,393.0
2023-09-17 21:00:00,198.0,87.0,26.0,0.0,4151.0,314.0
2023-09-17 22:00:00,220.0,86.0,26.0,0.0,4439.0,328.0
2023-09-17 23:00:00,214.0,86.0,26.0,0.0,4608.0,349.0
