Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
41352,2023-09-20 00:00:00,2024-07-17 00:00:00,3.1,43.89,100.0,73.0,20.0,0.0,2093.0,246.0
41353,2023-09-20 01:00:00,2024-07-17 00:00:00,3.1,52.85,101.0,74.0,20.0,0.0,1707.0,222.0
41354,2023-09-20 02:00:00,2024-07-17 00:00:00,3.1,46.62,104.0,76.0,20.0,0.0,2073.0,200.0
41355,2023-09-20 03:00:00,2024-07-17 00:00:00,3.1,39.55,104.0,76.0,21.0,0.0,2492.0,232.0
41356,2023-09-20 04:00:00,2024-07-17 00:00:00,3.1,29.56,111.0,78.0,22.0,0.0,3641.0,280.0
41357,2023-09-20 05:00:00,2024-07-17 00:00:00,3.1,26.21,107.0,76.0,21.0,11.0,4041.0,244.0
41358,2023-09-20 06:00:00,2024-07-17 00:00:00,3.1,25.69,108.0,76.0,21.0,75.0,4065.0,277.0
41359,2023-09-20 07:00:00,2024-07-17 00:00:00,3.1,25.01,109.0,80.0,21.0,181.0,4137.0,309.0
41360,2023-09-20 08:00:00,2024-07-17 00:00:00,3.1,23.93,106.0,76.0,21.0,305.0,4124.0,265.0
41361,2023-09-20 09:00:00,2024-07-17 00:00:00,3.1,23.29,102.0,72.0,20.0,397.0,3955.0,275.0
41362,2023-09-20 10:00:00,2024-07-17 00:00:00,3.1,25.03,96.0,68.0,19.0,459.0,3319.0,268.0
41363,2023-09-20 11:00:00,2024-07-17 00:00:00,3.1,27.96,99.0,70.0,20.0,440.0,2982.0,297.0
41364,2023-09-20 12:00:00,2024-07-17 00:00:00,3.1,30.45,110.0,75.0,22.0,357.0,3116.0,270.0
41365,2023-09-20 13:00:00,2024-07-17 00:00:00,3.1,26.44,106.0,81.0,21.0,307.0,3729.0,259.0
41366,2023-09-20 14:00:00,2024-07-17 00:00:00,3.1,28.31,110.0,79.0,22.0,225.0,3618.0,247.0
41367,2023-09-20 15:00:00,2024-07-17 00:00:00,3.1,29.07,115.0,78.0,23.0,158.0,3673.0,273.0
41368,2023-09-20 16:00:00,2024-07-17 00:00:00,3.1,31.84,116.0,78.0,23.0,55.0,3378.0,318.0
41369,2023-09-20 17:00:00,2024-07-17 00:00:00,3.1,41.93,132.0,116.0,26.0,2.0,3134.0,258.0
41370,2023-09-20 18:00:00,2024-07-17 00:00:00,3.1,41.06,130.0,106.0,25.0,0.0,3039.0,309.0
41371,2023-09-20 19:00:00,2024-07-17 00:00:00,3.1,34.16,115.0,82.0,22.0,0.0,3161.0,328.0
41372,2023-09-20 20:00:00,2024-07-17 00:00:00,3.1,34.64,114.0,81.0,22.0,0.0,3180.0,227.0
41373,2023-09-20 21:00:00,2024-07-17 00:00:00,3.1,35.18,110.0,87.0,22.0,0.0,3128.0,198.0
41374,2023-09-20 22:00:00,2024-07-17 00:00:00,3.1,42.71,118.0,91.0,23.0,0.0,2644.0,231.0
41375,2023-09-20 23:00:00,2024-07-17 00:00:00,3.1,42.45,119.0,91.0,23.0,0.0,2671.0,240.0
