Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
39480,2023-07-04 00:00:00,78.83,339.0,94.0,24.0,4.0,3146.0,226.0
39481,2023-07-04 01:00:00,61.76,252.0,94.0,24.0,4.0,3226.0,222.0
39482,2023-07-04 02:00:00,59.62,283.0,97.0,25.0,5.0,3739.0,231.0
39483,2023-07-04 03:00:00,75.0,391.0,98.0,25.0,69.0,3763.0,235.0
39484,2023-07-04 04:00:00,69.16,385.0,98.0,25.0,226.0,3936.0,232.0
39485,2023-07-04 05:00:00,48.1,275.0,98.0,24.0,503.0,4163.0,239.0
39486,2023-07-04 06:00:00,39.29,251.0,94.0,24.0,919.0,4410.0,290.0
39487,2023-07-04 07:00:00,47.0,354.0,94.0,23.0,1204.0,4704.0,284.0
39488,2023-07-04 08:00:00,32.26,243.0,95.0,23.0,1491.0,5020.0,231.0
39489,2023-07-04 09:00:00,31.31,242.0,89.0,22.0,1458.0,5163.0,237.0
39490,2023-07-04 10:00:00,39.15,299.0,87.0,22.0,1459.0,4753.0,234.0
39491,2023-07-04 11:00:00,34.79,249.0,90.0,23.0,1528.0,4543.0,233.0
39492,2023-07-04 12:00:00,36.3,262.0,91.0,24.0,1393.0,4680.0,231.0
39493,2023-07-04 13:00:00,34.79,256.0,90.0,24.0,1276.0,4951.0,232.0
39494,2023-07-04 14:00:00,39.32,296.0,91.0,24.0,1109.0,5063.0,243.0
39495,2023-07-04 15:00:00,40.29,292.0,90.0,24.0,946.0,4961.0,263.0
39496,2023-07-04 16:00:00,38.73,251.0,92.0,23.0,727.0,4655.0,297.0
39497,2023-07-04 17:00:00,49.77,305.0,113.0,24.0,418.0,4537.0,296.0
39498,2023-07-04 18:00:00,65.63,360.0,130.0,24.0,183.0,4039.0,314.0
39499,2023-07-04 19:00:00,82.09,378.0,134.0,25.0,51.0,3325.0,314.0
39500,2023-07-04 20:00:00,95.76,377.0,118.0,25.0,2.0,2713.0,319.0
39501,2023-07-04 21:00:00,101.31,340.0,114.0,25.0,0.0,2274.0,314.0
39502,2023-07-04 22:00:00,115.92,335.0,105.0,25.0,0.0,1835.0,319.0
39503,2023-07-04 23:00:00,151.18,345.0,104.0,25.0,0.0,1265.0,317.0
