Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
38400,2023-05-20 00:00:00,2024-07-17 00:00:00,3.1,225.07,100.0,147.0,21.0,0.0,514.0,543.0
38401,2023-05-20 01:00:00,2024-07-17 00:00:00,3.1,223.3,100.0,145.0,20.0,0.0,519.0,494.0
38402,2023-05-20 02:00:00,2024-07-17 00:00:00,3.1,211.88,107.0,120.0,21.0,0.0,574.0,423.0
38403,2023-05-20 03:00:00,2024-07-17 00:00:00,3.1,197.47,107.0,119.0,21.0,37.0,637.0,415.0
38404,2023-05-20 04:00:00,2024-07-17 00:00:00,3.1,179.84,108.0,122.0,21.0,193.0,674.0,458.0
38405,2023-05-20 05:00:00,2024-07-17 00:00:00,3.1,152.04,104.0,119.0,21.0,574.0,660.0,441.0
38406,2023-05-20 06:00:00,2024-07-17 00:00:00,3.1,130.25,102.0,118.0,20.0,1138.0,529.0,370.0
38407,2023-05-20 07:00:00,2024-07-17 00:00:00,3.1,110.0,101.0,118.0,20.0,1633.0,585.0,306.0
38408,2023-05-20 08:00:00,2024-07-17 00:00:00,3.1,93.36,85.0,109.0,17.0,1940.0,707.0,275.0
38409,2023-05-20 09:00:00,2024-07-17 00:00:00,3.1,89.97,85.0,112.0,17.0,2153.0,762.0,290.0
38410,2023-05-20 10:00:00,2024-07-17 00:00:00,3.1,83.99,79.0,104.0,16.0,2200.0,640.0,158.0
38411,2023-05-20 11:00:00,2024-07-17 00:00:00,3.1,83.03,85.0,111.0,17.0,2183.0,770.0,143.0
38412,2023-05-20 12:00:00,2024-07-17 00:00:00,3.1,75.16,93.0,117.0,18.0,2072.0,1366.0,142.0
38413,2023-05-20 13:00:00,2024-07-17 00:00:00,3.1,72.27,94.0,117.0,19.0,1987.0,1608.0,143.0
38414,2023-05-20 14:00:00,2024-07-17 00:00:00,3.1,68.26,96.0,115.0,19.0,1847.0,1971.0,149.0
38415,2023-05-20 15:00:00,2024-07-17 00:00:00,3.1,69.48,94.0,114.0,19.0,1440.0,2043.0,157.0
38416,2023-05-20 16:00:00,2024-07-17 00:00:00,3.1,77.09,93.0,120.0,19.0,904.0,1854.0,144.0
38417,2023-05-20 17:00:00,2024-07-17 00:00:00,3.1,93.35,98.0,153.0,20.0,414.0,1766.0,164.0
38418,2023-05-20 18:00:00,2024-07-17 00:00:00,3.1,121.9,104.0,195.0,21.0,146.0,1482.0,186.0
38419,2023-05-20 19:00:00,2024-07-17 00:00:00,3.1,141.37,107.0,199.0,21.0,20.0,1282.0,185.0
38420,2023-05-20 20:00:00,2024-07-17 00:00:00,3.1,140.2,104.0,177.0,21.0,0.0,1240.0,188.0
38421,2023-05-20 21:00:00,2024-07-17 00:00:00,3.1,133.39,105.0,155.0,21.0,0.0,1277.0,187.0
38422,2023-05-20 22:00:00,2024-07-17 00:00:00,3.1,119.4,99.0,112.0,20.0,0.0,1287.0,163.0
38423,2023-05-20 23:00:00,2024-07-17 00:00:00,3.1,116.18,99.0,107.0,20.0,0.0,1312.0,155.0
