UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-01-21 00:00:00,880.0,399.0,53.0,0.0,685.0,650.0
2023-01-21 01:00:00,866.0,411.0,52.0,0.0,728.0,663.0
2023-01-21 02:00:00,856.0,402.0,50.0,0.0,737.0,645.0
2023-01-21 03:00:00,822.0,413.0,51.0,0.0,793.0,635.0
2023-01-21 04:00:00,768.0,426.0,51.0,0.0,881.0,638.0
2023-01-21 05:00:00,787.0,513.0,53.0,0.0,877.0,645.0
2023-01-21 06:00:00,871.0,588.0,55.0,0.0,840.0,695.0
2023-01-21 07:00:00,944.0,618.0,57.0,5.0,883.0,730.0
2023-01-21 08:00:00,996.0,632.0,59.0,84.0,899.0,755.0
2023-01-21 09:00:00,1036.0,681.0,65.0,245.0,842.0,818.0
2023-01-21 10:00:00,1040.0,687.0,70.0,407.0,862.0,855.0
2023-01-21 11:00:00,1116.0,634.0,67.0,452.0,724.0,825.0
2023-01-21 12:00:00,976.0,623.0,65.0,429.0,814.0,798.0
2023-01-21 13:00:00,1005.0,617.0,64.0,311.0,809.0,799.0
2023-01-21 14:00:00,946.0,594.0,63.0,127.0,898.0,686.0
2023-01-21 15:00:00,925.0,615.0,64.0,11.0,937.0,705.0
2023-01-21 16:00:00,984.0,669.0,68.0,0.0,1220.0,792.0
2023-01-21 17:00:00,966.0,644.0,69.0,0.0,1466.0,829.0
2023-01-21 18:00:00,945.0,627.0,70.0,0.0,1594.0,816.0
2023-01-21 19:00:00,975.0,625.0,76.0,0.0,1574.0,886.0
2023-01-21 20:00:00,939.0,564.0,74.0,0.0,1599.0,913.0
2023-01-21 21:00:00,893.0,518.0,74.0,0.0,1666.0,839.0
2023-01-21 22:00:00,934.0,508.0,73.0,0.0,1709.0,903.0
2023-01-21 23:00:00,984.0,403.0,71.0,0.0,1649.0,889.0
