Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
40776,2023-08-27 00:00:00,2024-07-17 00:00:00,3.1,300.81,357.0,83.0,37.0,0.0,346.0,231.0
40777,2023-08-27 01:00:00,2024-07-17 00:00:00,3.1,294.45,346.0,83.0,36.0,0.0,338.0,244.0
40778,2023-08-27 02:00:00,2024-07-17 00:00:00,3.1,275.27,350.0,83.0,36.0,0.0,405.0,257.0
40779,2023-08-27 03:00:00,2024-07-17 00:00:00,3.1,254.15,345.0,83.0,36.0,0.0,475.0,271.0
40780,2023-08-27 04:00:00,2024-07-17 00:00:00,3.1,254.71,339.0,82.0,36.0,26.0,409.0,296.0
40781,2023-08-27 05:00:00,2024-07-17 00:00:00,3.1,211.27,301.0,84.0,37.0,197.0,399.0,283.0
40782,2023-08-27 06:00:00,2024-07-17 00:00:00,3.1,184.58,324.0,85.0,38.0,520.0,351.0,270.0
40783,2023-08-27 07:00:00,2024-07-17 00:00:00,3.1,165.59,343.0,84.0,40.0,792.0,324.0,277.0
40784,2023-08-27 08:00:00,2024-07-17 00:00:00,3.1,135.49,340.0,78.0,39.0,1152.0,356.0,272.0
40785,2023-08-27 09:00:00,2024-07-17 00:00:00,3.1,119.92,324.0,82.0,38.0,1247.0,493.0,251.0
40786,2023-08-27 10:00:00,2024-07-17 00:00:00,3.1,115.81,326.0,71.0,37.0,1159.0,651.0,252.0
40787,2023-08-27 11:00:00,2024-07-17 00:00:00,3.1,139.69,374.0,72.0,38.0,844.0,778.0,230.0
40788,2023-08-27 12:00:00,2024-07-17 00:00:00,3.1,155.31,336.0,72.0,38.0,734.0,497.0,238.0
40789,2023-08-27 13:00:00,2024-07-17 00:00:00,3.1,186.76,356.0,71.0,38.0,517.0,469.0,221.0
40790,2023-08-27 14:00:00,2024-07-17 00:00:00,3.1,168.92,300.0,73.0,38.0,415.0,536.0,239.0
40791,2023-08-27 15:00:00,2024-07-17 00:00:00,3.1,229.2,385.0,77.0,39.0,228.0,502.0,239.0
40792,2023-08-27 16:00:00,2024-07-17 00:00:00,3.1,201.49,375.0,86.0,40.0,175.0,678.0,299.0
40793,2023-08-27 17:00:00,2024-07-17 00:00:00,3.1,254.17,385.0,95.0,41.0,77.0,444.0,313.0
40794,2023-08-27 18:00:00,2024-07-17 00:00:00,3.1,278.52,389.0,95.0,40.0,4.0,395.0,323.0
40795,2023-08-27 19:00:00,2024-07-17 00:00:00,3.1,273.59,340.0,97.0,40.0,0.0,336.0,322.0
40796,2023-08-27 20:00:00,2024-07-17 00:00:00,3.1,303.62,355.0,117.0,38.0,0.0,264.0,308.0
40797,2023-08-27 21:00:00,2024-07-17 00:00:00,3.1,269.33,294.0,106.0,35.0,0.0,323.0,270.0
40798,2023-08-27 22:00:00,2024-07-17 00:00:00,3.1,272.96,358.0,75.0,34.0,0.0,442.0,240.0
40799,2023-08-27 23:00:00,2024-07-17 00:00:00,3.1,260.45,367.0,81.0,34.0,0.0,497.0,260.0
