Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
41280,2023-09-17 00:00:00,403.55,1056.0,9508.0,25.0,3059.0,0.0,512.0,937.0,614.0,1623.0
41281,2023-09-17 01:00:00,405.57,1074.0,9428.0,25.0,2937.0,0.0,502.0,935.0,614.0,1567.0
41282,2023-09-17 02:00:00,401.76,1063.0,9146.0,25.0,3042.0,0.0,467.0,904.0,614.0,1517.0
41283,2023-09-17 03:00:00,404.74,1063.0,9284.0,25.0,3059.0,0.0,384.0,894.0,614.0,1552.0
41284,2023-09-17 04:00:00,404.24,1066.0,9850.0,25.0,3286.0,5.0,334.0,892.0,613.0,1584.0
41285,2023-09-17 05:00:00,384.94,1077.0,9445.0,25.0,3421.0,750.0,308.0,910.0,613.0,1559.0
41286,2023-09-17 06:00:00,335.21,1077.0,9215.0,15.0,3530.0,3607.0,251.0,904.0,613.0,1510.0
41287,2023-09-17 07:00:00,292.28,1068.0,8910.0,25.0,3662.0,6883.0,186.0,899.0,611.0,1506.0
41288,2023-09-17 08:00:00,273.14,1063.0,8393.0,15.0,3291.0,8623.0,187.0,897.0,612.0,1433.0
41289,2023-09-17 09:00:00,264.27,1077.0,7695.0,15.0,3134.0,9172.0,242.0,888.0,612.0,1499.0
41290,2023-09-17 10:00:00,258.01,1073.0,7347.0,25.0,3008.0,9436.0,338.0,892.0,609.0,1446.0
41291,2023-09-17 11:00:00,254.05,1074.0,7266.0,25.0,2953.0,9554.0,411.0,894.0,610.0,1340.0
41292,2023-09-17 12:00:00,256.78,1087.0,7111.0,25.0,2907.0,9159.0,557.0,879.0,610.0,1421.0
41293,2023-09-17 13:00:00,260.71,1082.0,7064.0,25.0,2895.0,8747.0,748.0,888.0,610.0,1565.0
41294,2023-09-17 14:00:00,287.12,1088.0,7938.0,20.0,3115.0,6727.0,806.0,907.0,610.0,1640.0
41295,2023-09-17 15:00:00,345.32,1227.0,10655.0,25.0,3458.0,3426.0,789.0,923.0,611.0,1597.0
41296,2023-09-17 16:00:00,385.19,1414.0,12872.0,25.0,4615.0,822.0,562.0,914.0,613.0,1718.0
41297,2023-09-17 17:00:00,384.1,1527.0,13248.0,15.0,5949.0,9.0,388.0,916.0,614.0,1808.0
41298,2023-09-17 18:00:00,378.88,1514.0,13092.0,25.0,6317.0,0.0,285.0,914.0,614.0,1752.0
41299,2023-09-17 19:00:00,394.49,1458.0,12947.0,25.0,5152.0,0.0,240.0,935.0,614.0,1670.0
41300,2023-09-17 20:00:00,407.46,1348.0,12751.0,25.0,4112.0,0.0,271.0,932.0,616.0,1581.0
41301,2023-09-17 21:00:00,411.45,1208.0,11757.0,25.0,3441.0,0.0,240.0,933.0,617.0,1407.0
41302,2023-09-17 22:00:00,409.14,1142.0,10553.0,15.0,3034.0,0.0,303.0,940.0,617.0,1239.0
41303,2023-09-17 23:00:00,406.25,1131.0,9445.0,15.0,2918.0,0.0,334.0,930.0,618.0,1281.0
