Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
40944,2023-09-03 00:00:00,2024-07-17 00:00:00,3.1,31.16,0.0,173.0,5.0,14.0,11.0
40945,2023-09-03 01:00:00,2024-07-17 00:00:00,3.1,31.47,0.0,173.0,3.0,14.0,11.0
40946,2023-09-03 02:00:00,2024-07-17 00:00:00,3.1,27.26,0.0,204.0,3.0,14.0,11.0
40947,2023-09-03 03:00:00,2024-07-17 00:00:00,3.1,34.94,0.0,142.0,14.0,14.0,11.0
40948,2023-09-03 04:00:00,2024-07-17 00:00:00,3.1,33.82,0.0,149.0,13.0,14.0,11.0
40949,2023-09-03 05:00:00,2024-07-17 00:00:00,3.1,28.75,0.0,206.0,7.0,15.0,12.0
40950,2023-09-03 06:00:00,2024-07-17 00:00:00,3.1,32.86,0.0,203.0,12.0,16.0,14.0
40951,2023-09-03 07:00:00,2024-07-17 00:00:00,3.1,36.7,0.0,144.0,17.0,15.0,12.0
40952,2023-09-03 08:00:00,2024-07-17 00:00:00,3.1,36.7,0.0,134.0,27.0,15.0,12.0
40953,2023-09-03 09:00:00,2024-07-17 00:00:00,3.1,39.97,0.0,135.0,23.0,16.0,13.0
40954,2023-09-03 10:00:00,2024-07-17 00:00:00,3.1,27.38,0.0,224.0,21.0,15.0,13.0
40955,2023-09-03 11:00:00,2024-07-17 00:00:00,3.1,26.32,0.0,243.0,13.0,15.0,13.0
40956,2023-09-03 12:00:00,2024-07-17 00:00:00,3.1,26.7,0.0,243.0,8.0,16.0,13.0
40957,2023-09-03 13:00:00,2024-07-17 00:00:00,3.1,24.21,0.0,243.0,15.0,15.0,12.0
40958,2023-09-03 14:00:00,2024-07-17 00:00:00,3.1,41.5,10.0,241.0,14.0,17.0,15.0
40959,2023-09-03 15:00:00,2024-07-17 00:00:00,3.1,65.6,29.0,198.0,8.0,14.0,11.0
40960,2023-09-03 16:00:00,2024-07-17 00:00:00,3.1,135.8,111.0,208.0,5.0,14.0,11.0
40961,2023-09-03 17:00:00,2024-07-17 00:00:00,3.1,234.46,154.0,88.0,3.0,14.0,11.0
40962,2023-09-03 18:00:00,2024-07-17 00:00:00,3.1,288.98,193.0,47.0,2.0,16.0,11.0
40963,2023-09-03 19:00:00,2024-07-17 00:00:00,3.1,301.97,204.0,35.0,3.0,17.0,10.0
40964,2023-09-03 20:00:00,2024-07-17 00:00:00,3.1,246.97,154.0,75.0,0.0,15.0,10.0
40965,2023-09-03 21:00:00,2024-07-17 00:00:00,3.1,251.21,151.0,67.0,1.0,15.0,9.0
40966,2023-09-03 22:00:00,2024-07-17 00:00:00,3.1,346.18,151.0,1.0,1.0,15.0,10.0
40967,2023-09-03 23:00:00,2024-07-17 00:00:00,3.1,342.49,152.0,0.0,3.0,16.0,10.0
