Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
37944,2023-05-01 00:00:00,531.86,4915.0,10176.0,777.0,0.0,4.0,3820.0,1483.0,11021.0
37945,2023-05-01 01:00:00,534.08,4882.0,8990.0,776.0,0.0,4.0,3294.0,1559.0,9671.0
37946,2023-05-01 02:00:00,542.22,4880.0,8462.0,776.0,0.0,4.0,2692.0,1505.0,8871.0
37947,2023-05-01 03:00:00,551.73,4861.0,8747.0,776.0,0.0,4.0,2157.0,1494.0,8794.0
37948,2023-05-01 04:00:00,570.96,4732.0,8632.0,777.0,0.0,51.0,1382.0,1464.0,9722.0
37949,2023-05-01 05:00:00,580.09,4817.0,8818.0,776.0,0.0,252.0,1341.0,1462.0,12420.0
37950,2023-05-01 06:00:00,588.71,4815.0,8152.0,776.0,0.0,497.0,1617.0,1508.0,16926.0
37951,2023-05-01 07:00:00,606.96,4885.0,8519.0,776.0,0.0,777.0,1460.0,1508.0,24639.0
37952,2023-05-01 08:00:00,622.22,4848.0,7154.0,776.0,0.0,1036.0,1199.0,1471.0,30449.0
37953,2023-05-01 09:00:00,630.66,4530.0,5994.0,777.0,0.0,1309.0,942.0,1409.0,34338.0
37954,2023-05-01 10:00:00,632.14,4253.0,5810.0,778.0,0.0,1489.0,914.0,1384.0,36957.0
37955,2023-05-01 11:00:00,627.91,4098.0,5753.0,777.0,0.0,1521.0,1251.0,1373.0,37304.0
37956,2023-05-01 12:00:00,620.43,4164.0,6198.0,848.0,0.0,1330.0,1717.0,1392.0,35801.0
37957,2023-05-01 13:00:00,622.14,4190.0,6501.0,860.0,0.0,965.0,1573.0,1418.0,33765.0
37958,2023-05-01 14:00:00,616.58,4555.0,5942.0,983.0,0.0,868.0,2023.0,1456.0,32415.0
37959,2023-05-01 15:00:00,595.79,4849.0,7981.0,1088.0,0.0,796.0,2672.0,1499.0,28228.0
37960,2023-05-01 16:00:00,579.86,5019.0,11407.0,1088.0,0.0,470.0,3032.0,1541.0,24577.0
37961,2023-05-01 17:00:00,568.27,5397.0,12020.0,1088.0,0.0,254.0,3029.0,1569.0,19274.0
37962,2023-05-01 18:00:00,559.69,5452.0,12258.0,1108.0,0.0,44.0,2910.0,1531.0,15437.0
37963,2023-05-01 19:00:00,552.4,5458.0,12905.0,1239.0,0.0,4.0,3194.0,1539.0,15189.0
37964,2023-05-01 20:00:00,543.17,5414.0,12945.0,1318.0,0.0,4.0,3620.0,1561.0,14710.0
37965,2023-05-01 21:00:00,538.08,5424.0,13474.0,1395.0,0.0,4.0,3430.0,1595.0,13301.0
37966,2023-05-01 22:00:00,488.59,5336.0,10666.0,1447.0,0.0,4.0,6687.0,1562.0,11851.0
37967,2023-05-01 23:00:00,453.73,5273.0,7812.0,1468.0,0.0,4.0,8845.0,1578.0,10982.0
