UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-09-13 00:00:00,7808.0,23286.0,1872.0,0.0,4.0,4826.0,1492.0,7501.0
2023-09-13 01:00:00,7489.0,24164.0,1872.0,0.0,4.0,5554.0,1471.0,7566.0
2023-09-13 02:00:00,7785.0,23917.0,1872.0,0.0,4.0,7199.0,1469.0,8161.0
2023-09-13 03:00:00,7589.0,21887.0,1872.0,0.0,4.0,12127.0,1467.0,8618.0
2023-09-13 04:00:00,8315.0,21910.0,1868.0,0.0,4.0,15789.0,1457.0,11491.0
2023-09-13 05:00:00,8489.0,23050.0,1868.0,0.0,9.0,19343.0,1384.0,16289.0
2023-09-13 06:00:00,8472.0,24542.0,1868.0,0.0,36.0,17901.0,1431.0,19980.0
2023-09-13 07:00:00,8663.0,26224.0,1868.0,0.0,204.0,13855.0,1448.0,23069.0
2023-09-13 08:00:00,8168.0,22901.0,1869.0,0.0,442.0,12278.0,1436.0,27725.0
2023-09-13 09:00:00,7225.0,17582.0,1868.0,0.0,708.0,11319.0,1465.0,32567.0
2023-09-13 10:00:00,6255.0,17157.0,1868.0,0.0,758.0,9850.0,1435.0,36784.0
2023-09-13 11:00:00,6019.0,21142.0,1868.0,0.0,1075.0,8308.0,1448.0,36748.0
2023-09-13 12:00:00,5668.0,19938.0,1870.0,0.0,839.0,7274.0,1447.0,35078.0
2023-09-13 13:00:00,6201.0,21854.0,1873.0,0.0,536.0,6161.0,1439.0,31818.0
2023-09-13 14:00:00,7615.0,23380.0,1874.0,0.0,534.0,4826.0,1413.0,27493.0
2023-09-13 15:00:00,8626.0,27182.0,1873.0,0.0,451.0,4411.0,1440.0,23928.0
2023-09-13 16:00:00,8651.0,30139.0,1872.0,0.0,254.0,3541.0,1486.0,19079.0
2023-09-13 17:00:00,8706.0,31596.0,1872.0,0.0,39.0,3402.0,1530.0,15015.0
2023-09-13 18:00:00,8697.0,31649.0,1873.0,0.0,4.0,2456.0,1534.0,13952.0
2023-09-13 19:00:00,8699.0,31638.0,1872.0,0.0,4.0,1874.0,1492.0,12928.0
2023-09-13 20:00:00,8674.0,30869.0,1872.0,0.0,4.0,1207.0,1491.0,10904.0
2023-09-13 21:00:00,8692.0,29965.0,1872.0,0.0,4.0,869.0,1496.0,9583.0
2023-09-13 22:00:00,8446.0,29559.0,1872.0,0.0,4.0,673.0,1502.0,8739.0
2023-09-13 23:00:00,7930.0,28925.0,1873.0,0.0,4.0,515.0,1516.0,8489.0
