UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-04-24 00:00:00,0.0,1275.0,70.0,0.0,1109.0,347.0,20.0
2023-04-24 01:00:00,0.0,1309.0,72.0,0.0,1037.0,349.0,20.0
2023-04-24 02:00:00,0.0,1330.0,85.0,0.0,876.0,351.0,20.0
2023-04-24 03:00:00,0.0,1338.0,102.0,0.0,698.0,346.0,19.0
2023-04-24 04:00:00,0.0,1436.0,413.0,0.0,654.0,346.0,19.0
2023-04-24 05:00:00,0.0,1503.0,606.0,2.0,598.0,350.0,20.0
2023-04-24 06:00:00,0.0,1580.0,492.0,131.0,633.0,351.0,20.0
2023-04-24 07:00:00,0.0,1621.0,104.0,546.0,521.0,349.0,19.0
2023-04-24 08:00:00,0.0,1530.0,117.0,944.0,290.0,351.0,20.0
2023-04-24 09:00:00,0.0,1461.0,119.0,1233.0,152.0,347.0,19.0
2023-04-24 10:00:00,0.0,1586.0,117.0,1400.0,95.0,347.0,19.0
2023-04-24 11:00:00,0.0,1415.0,159.0,1472.0,144.0,345.0,19.0
2023-04-24 12:00:00,0.0,1411.0,109.0,1497.0,212.0,342.0,20.0
2023-04-24 13:00:00,0.0,1590.0,107.0,1481.0,251.0,340.0,19.0
2023-04-24 14:00:00,0.0,1549.0,111.0,1416.0,313.0,344.0,19.0
2023-04-24 15:00:00,0.0,1454.0,103.0,1240.0,517.0,350.0,20.0
2023-04-24 16:00:00,0.0,1395.0,113.0,961.0,837.0,351.0,20.0
2023-04-24 17:00:00,0.0,1628.0,171.0,543.0,981.0,346.0,20.0
2023-04-24 18:00:00,0.0,1849.0,713.0,130.0,785.0,344.0,20.0
2023-04-24 19:00:00,0.0,1869.0,820.0,2.0,761.0,346.0,19.0
2023-04-24 20:00:00,0.0,1841.0,681.0,0.0,908.0,345.0,20.0
2023-04-24 21:00:00,0.0,1836.0,424.0,0.0,762.0,344.0,20.0
2023-04-24 22:00:00,0.0,1895.0,353.0,0.0,584.0,344.0,19.0
2023-04-24 23:00:00,0.0,1836.0,256.0,0.0,417.0,344.0,20.0
