Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
35664,2023-01-26 00:00:00,19.06,0.0,220.0,3272.0,0.0,1220.0,345.0,27.0
35665,2023-01-26 01:00:00,18.63,0.0,217.0,3295.0,0.0,1282.0,351.0,28.0
35666,2023-01-26 02:00:00,18.68,0.0,217.0,3293.0,0.0,1272.0,350.0,28.0
35667,2023-01-26 03:00:00,20.12,0.0,218.0,2863.0,0.0,1352.0,349.0,28.0
35668,2023-01-26 04:00:00,18.66,0.0,220.0,3103.0,0.0,1497.0,347.0,27.0
35669,2023-01-26 05:00:00,18.11,0.0,219.0,3116.0,0.0,1593.0,346.0,26.0
35670,2023-01-26 06:00:00,24.99,0.0,346.0,3225.0,0.0,1801.0,344.0,27.0
35671,2023-01-26 07:00:00,27.87,0.0,430.0,3365.0,6.0,2115.0,342.0,28.0
35672,2023-01-26 08:00:00,26.23,0.0,430.0,3467.0,215.0,2199.0,341.0,28.0
35673,2023-01-26 09:00:00,23.97,0.0,396.0,3402.0,604.0,2012.0,342.0,28.0
35674,2023-01-26 10:00:00,16.1,0.0,231.0,3459.0,805.0,1474.0,347.0,29.0
35675,2023-01-26 11:00:00,16.1,0.0,232.0,3310.0,907.0,1510.0,346.0,28.0
35676,2023-01-26 12:00:00,16.32,0.0,229.0,3360.0,735.0,1488.0,340.0,28.0
35677,2023-01-26 13:00:00,15.79,0.0,227.0,3105.0,710.0,1925.0,343.0,28.0
35678,2023-01-26 14:00:00,16.1,0.0,230.0,3083.0,583.0,2012.0,349.0,28.0
35679,2023-01-26 15:00:00,17.96,0.0,230.0,2967.0,521.0,1567.0,352.0,29.0
35680,2023-01-26 16:00:00,36.52,0.0,534.0,3102.0,252.0,1601.0,348.0,29.0
35681,2023-01-26 17:00:00,49.89,0.0,845.0,3217.0,29.0,2135.0,346.0,29.0
35682,2023-01-26 18:00:00,46.04,0.0,842.0,3344.0,0.0,2570.0,344.0,29.0
35683,2023-01-26 19:00:00,44.67,0.0,841.0,3332.0,0.0,2793.0,345.0,29.0
35684,2023-01-26 20:00:00,30.41,0.0,523.0,3367.0,0.0,2628.0,347.0,28.0
35685,2023-01-26 21:00:00,27.21,0.0,453.0,3452.0,0.0,2494.0,345.0,29.0
35686,2023-01-26 22:00:00,28.43,0.0,448.0,3185.0,0.0,2396.0,340.0,28.0
35687,2023-01-26 23:00:00,25.53,0.0,369.0,3015.0,0.0,2241.0,347.0,29.0
