Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
39744,2023-07-15 00:00:00,89.07,0.0,771.0,30.0,0.0,2208.0,352.0,29.0
39745,2023-07-15 01:00:00,86.42,0.0,777.0,62.0,0.0,2297.0,349.0,28.0
39746,2023-07-15 02:00:00,85.0,0.0,784.0,64.0,0.0,2376.0,350.0,28.0
39747,2023-07-15 03:00:00,89.93,0.0,805.0,39.0,0.0,2273.0,346.0,28.0
39748,2023-07-15 04:00:00,96.22,0.0,881.0,224.0,0.0,2073.0,344.0,27.0
39749,2023-07-15 05:00:00,97.08,0.0,842.0,225.0,10.0,1919.0,341.0,26.0
39750,2023-07-15 06:00:00,70.45,0.0,471.0,43.0,138.0,1662.0,346.0,26.0
39751,2023-07-15 07:00:00,39.02,0.0,225.0,52.0,462.0,1434.0,345.0,28.0
39752,2023-07-15 08:00:00,35.17,0.0,233.0,58.0,845.0,1385.0,345.0,27.0
39753,2023-07-15 09:00:00,30.69,0.0,235.0,60.0,1169.0,1504.0,344.0,27.0
39754,2023-07-15 10:00:00,27.8,0.0,233.0,115.0,1391.0,1570.0,343.0,28.0
39755,2023-07-15 11:00:00,27.6,0.0,232.0,55.0,1478.0,1552.0,348.0,28.0
39756,2023-07-15 12:00:00,26.87,0.0,225.0,112.0,1536.0,1449.0,347.0,28.0
39757,2023-07-15 13:00:00,25.75,0.0,219.0,107.0,1586.0,1465.0,346.0,27.0
39758,2023-07-15 14:00:00,25.94,0.0,220.0,102.0,1564.0,1495.0,350.0,28.0
39759,2023-07-15 15:00:00,26.86,0.0,220.0,101.0,1420.0,1513.0,348.0,28.0
39760,2023-07-15 16:00:00,28.99,0.0,221.0,31.0,1139.0,1616.0,341.0,28.0
39761,2023-07-15 17:00:00,42.31,0.0,330.0,34.0,753.0,1773.0,348.0,28.0
39762,2023-07-15 18:00:00,57.23,0.0,457.0,115.0,298.0,1989.0,349.0,28.0
39763,2023-07-15 19:00:00,62.25,0.0,523.0,473.0,40.0,1947.0,348.0,27.0
39764,2023-07-15 20:00:00,67.92,0.0,536.0,477.0,0.0,1767.0,349.0,28.0
39765,2023-07-15 21:00:00,73.91,0.0,527.0,260.0,0.0,1691.0,350.0,28.0
39766,2023-07-15 22:00:00,78.53,0.0,542.0,202.0,0.0,1644.0,349.0,29.0
39767,2023-07-15 23:00:00,78.03,0.0,537.0,115.0,0.0,1727.0,352.0,29.0
