UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-04-20 00:00:00,0.0,0.0,330.0,0.0,0.0,2249.0,6402.0,3907.0
2023-04-20 01:00:00,0.0,0.0,209.0,0.0,0.0,2240.0,6226.0,3874.0
2023-04-20 02:00:00,0.0,0.0,179.0,1.0,0.0,2239.0,5891.0,3528.0
2023-04-20 03:00:00,0.0,0.0,212.0,1.0,0.0,2229.0,4770.0,3094.0
2023-04-20 04:00:00,0.0,0.0,173.0,1.0,0.0,2227.0,4292.0,2773.0
2023-04-20 05:00:00,0.0,0.0,125.0,1.0,0.0,2236.0,4333.0,2470.0
2023-04-20 06:00:00,0.0,0.0,179.0,0.0,0.0,2166.0,4193.0,2369.0
2023-04-20 07:00:00,0.0,0.0,257.0,1.0,0.0,2093.0,3883.0,2243.0
2023-04-20 08:00:00,0.0,0.0,273.0,1.0,0.0,2081.0,3871.0,2283.0
2023-04-20 09:00:00,0.0,0.0,334.0,0.0,0.0,2142.0,3964.0,2371.0
2023-04-20 10:00:00,0.0,0.0,299.0,0.0,0.0,2206.0,4435.0,2641.0
2023-04-20 11:00:00,0.0,0.0,217.0,0.0,0.0,2222.0,5051.0,3110.0
2023-04-20 12:00:00,0.0,0.0,174.0,0.0,0.0,2246.0,5098.0,3216.0
2023-04-20 13:00:00,0.0,0.0,244.0,0.0,0.0,2258.0,4783.0,3191.0
2023-04-20 14:00:00,0.0,0.0,189.0,10.0,0.0,2248.0,4742.0,3197.0
2023-04-20 15:00:00,0.0,0.0,149.0,31.0,0.0,2245.0,4121.0,3141.0
2023-04-20 16:00:00,0.0,0.0,124.0,15.0,0.0,2240.0,3954.0,3146.0
2023-04-20 17:00:00,0.0,0.0,106.0,1.0,0.0,2244.0,3891.0,3100.0
2023-04-20 18:00:00,0.0,0.0,97.0,1.0,0.0,2243.0,4144.0,3316.0
2023-04-20 19:00:00,0.0,0.0,102.0,1.0,0.0,2266.0,4034.0,3178.0
2023-04-20 20:00:00,0.0,0.0,117.0,0.0,0.0,2267.0,4213.0,3208.0
2023-04-20 21:00:00,0.0,0.0,102.0,0.0,0.0,2282.0,4203.0,3111.0
2023-04-20 22:00:00,0.0,0.0,82.0,9.0,0.0,2263.0,4783.0,3167.0
2023-04-20 23:00:00,0.0,0.0,67.0,74.0,0.0,2250.0,5235.0,3194.0
