UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-11-05 00:00:00,0.0,45.0,0.0,16346.0,0.0,5572.0,1072.0,0.0,88.0
2023-11-05 01:00:00,0.0,44.0,0.0,15818.0,0.0,7280.0,1080.0,0.0,88.0
2023-11-05 02:00:00,0.0,44.0,0.0,15543.0,0.0,6996.0,1088.0,0.0,88.0
2023-11-05 03:00:00,0.0,47.0,0.0,16115.0,0.0,5892.0,1088.0,0.0,88.0
2023-11-05 04:00:00,0.0,64.0,0.0,16186.0,0.0,3652.0,1088.0,0.0,88.0
2023-11-05 05:00:00,0.0,64.0,0.0,16475.0,28.0,1524.0,1088.0,0.0,88.0
2023-11-05 06:00:00,0.0,63.0,0.0,15573.0,256.0,1144.0,1088.0,0.0,88.0
2023-11-05 07:00:00,0.0,64.0,0.0,16630.0,532.0,672.0,1092.0,0.0,88.0
2023-11-05 08:00:00,0.0,66.0,0.0,17348.0,1220.0,312.0,1108.0,0.0,88.0
2023-11-05 09:00:00,0.0,67.0,0.0,17747.0,2212.0,220.0,1128.0,0.0,88.0
2023-11-05 10:00:00,0.0,69.0,0.0,17570.0,3152.0,172.0,1136.0,0.0,88.0
2023-11-05 11:00:00,0.0,77.0,0.0,17417.0,3444.0,168.0,1136.0,0.0,88.0
2023-11-05 12:00:00,0.0,76.0,0.0,17333.0,2920.0,604.0,1132.0,0.0,88.0
2023-11-05 13:00:00,0.0,96.0,0.0,17007.0,2036.0,888.0,1112.0,0.0,88.0
2023-11-05 14:00:00,0.0,96.0,0.0,17335.0,984.0,1132.0,1092.0,0.0,88.0
2023-11-05 15:00:00,0.0,94.0,0.0,17464.0,192.0,2204.0,1076.0,0.0,88.0
2023-11-05 16:00:00,0.0,91.0,0.0,18407.0,0.0,1816.0,1072.0,0.0,88.0
2023-11-05 17:00:00,0.0,88.0,0.0,18578.0,0.0,1620.0,1072.0,0.0,88.0
2023-11-05 18:00:00,0.0,88.0,0.0,18544.0,0.0,3176.0,1072.0,0.0,88.0
2023-11-05 19:00:00,0.0,96.0,0.0,18536.0,0.0,5800.0,1068.0,0.0,88.0
2023-11-05 20:00:00,0.0,93.0,0.0,17470.0,0.0,9492.0,1072.0,0.0,88.0
2023-11-05 21:00:00,0.0,53.0,0.0,16952.0,0.0,11344.0,1088.0,0.0,88.0
2023-11-05 22:00:00,0.0,48.0,0.0,17617.0,0.0,9776.0,1076.0,0.0,88.0
2023-11-05 23:00:00,0.0,48.0,0.0,16101.0,0.0,10576.0,1072.0,0.0,88.0
