Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
40152,2023-08-01 00:00:00,2024-07-17 00:00:00,3.1,2.83,0.0,0.0,0.0,15959.0,0.0,1036.0,800.0,0.0,88.0
40153,2023-08-01 01:00:00,2024-07-17 00:00:00,3.1,2.91,0.0,0.0,0.0,15562.0,0.0,920.0,800.0,0.0,88.0
40154,2023-08-01 02:00:00,2024-07-17 00:00:00,3.1,2.84,0.0,0.0,0.0,15879.0,0.0,1040.0,804.0,0.0,88.0
40155,2023-08-01 03:00:00,2024-07-17 00:00:00,3.1,2.79,0.0,0.0,0.0,15752.0,68.0,1384.0,816.0,0.0,88.0
40156,2023-08-01 04:00:00,2024-07-17 00:00:00,3.1,2.62,0.0,0.0,0.0,17177.0,292.0,976.0,800.0,0.0,88.0
40157,2023-08-01 05:00:00,2024-07-17 00:00:00,3.1,2.45,0.0,1.0,0.0,18402.0,724.0,764.0,784.0,0.0,88.0
40158,2023-08-01 06:00:00,2024-07-17 00:00:00,3.1,6.81,0.0,255.0,0.0,17926.0,1432.0,800.0,772.0,0.0,88.0
40159,2023-08-01 07:00:00,2024-07-17 00:00:00,3.1,8.06,0.0,349.0,0.0,18323.0,2080.0,684.0,776.0,0.0,88.0
40160,2023-08-01 08:00:00,2024-07-17 00:00:00,3.1,9.91,0.0,471.0,0.0,18327.0,2544.0,460.0,808.0,0.0,88.0
40161,2023-08-01 09:00:00,2024-07-17 00:00:00,3.1,14.1,0.0,694.0,0.0,17437.0,2572.0,192.0,820.0,0.0,88.0
40162,2023-08-01 10:00:00,2024-07-17 00:00:00,3.1,11.06,0.0,509.0,0.0,17080.0,2716.0,384.0,832.0,0.0,88.0
40163,2023-08-01 11:00:00,2024-07-17 00:00:00,3.1,17.42,0.0,919.0,0.0,17051.0,2700.0,848.0,816.0,0.0,88.0
40164,2023-08-01 12:00:00,2024-07-17 00:00:00,3.1,18.2,0.0,953.0,0.0,17326.0,2252.0,724.0,816.0,0.0,88.0
40165,2023-08-01 13:00:00,2024-07-17 00:00:00,3.1,18.23,0.0,954.0,0.0,17658.0,1896.0,724.0,816.0,0.0,88.0
40166,2023-08-01 14:00:00,2024-07-17 00:00:00,3.1,18.1,0.0,963.0,0.0,18211.0,1580.0,836.0,800.0,0.0,88.0
40167,2023-08-01 15:00:00,2024-07-17 00:00:00,3.1,18.2,0.0,968.0,0.0,18480.0,1272.0,848.0,800.0,0.0,88.0
40168,2023-08-01 16:00:00,2024-07-17 00:00:00,3.1,6.75,0.0,274.0,0.0,19597.0,752.0,1016.0,800.0,0.0,88.0
40169,2023-08-01 17:00:00,2024-07-17 00:00:00,3.1,2.19,0.0,0.0,0.0,20106.0,392.0,1728.0,800.0,0.0,88.0
40170,2023-08-01 18:00:00,2024-07-17 00:00:00,3.1,2.12,0.0,0.0,0.0,20505.0,144.0,2304.0,788.0,0.0,88.0
40171,2023-08-01 19:00:00,2024-07-17 00:00:00,3.1,2.07,0.0,0.0,0.0,20214.0,0.0,3404.0,784.0,0.0,88.0
40172,2023-08-01 20:00:00,2024-07-17 00:00:00,3.1,2.06,0.0,0.0,0.0,20371.0,0.0,3304.0,800.0,0.0,88.0
40173,2023-08-01 21:00:00,2024-07-17 00:00:00,3.1,2.09,0.0,0.0,0.0,20420.0,0.0,2856.0,800.0,0.0,88.0
40174,2023-08-01 22:00:00,2024-07-17 00:00:00,3.1,2.04,0.0,0.0,0.0,20341.0,0.0,3624.0,796.0,0.0,88.0
40175,2023-08-01 23:00:00,2024-07-17 00:00:00,3.1,2.03,0.0,0.0,0.0,19451.0,0.0,4596.0,800.0,0.0,88.0
