Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
40896,2023-09-01 00:00:00,2024-07-17 00:00:00,3.1,155.18,1495.0,2843.0,0.0,2.0,0.0,148.0,340.0,467.0
40897,2023-09-01 01:00:00,2024-07-17 00:00:00,3.1,150.74,1406.0,2844.0,0.0,1.0,0.0,151.0,341.0,459.0
40898,2023-09-01 02:00:00,2024-07-17 00:00:00,3.1,150.78,1448.0,2847.0,0.0,1.0,0.0,174.0,341.0,447.0
40899,2023-09-01 03:00:00,2024-07-17 00:00:00,3.1,154.21,1561.0,2847.0,0.0,1.0,0.0,352.66572861039265,340.0,497.0
40900,2023-09-01 04:00:00,2024-07-17 00:00:00,3.1,162.68,1781.0,2845.0,0.0,2.0,0.0,467.5296499887933,339.0,546.0
40901,2023-09-01 05:00:00,2024-07-17 00:00:00,3.1,176.16,2108.0,2843.0,0.0,4.0,14.0,479.11514098958656,340.0,601.0
40902,2023-09-01 06:00:00,2024-07-17 00:00:00,3.1,176.39,2072.0,2841.0,0.0,7.0,89.0,358.0,333.0,599.0
40903,2023-09-01 07:00:00,2024-07-17 00:00:00,3.1,170.46,2104.0,2840.0,0.0,10.0,188.0,475.0,331.0,582.0
40904,2023-09-01 08:00:00,2024-07-17 00:00:00,3.1,158.22,2094.0,2840.0,0.0,9.0,416.0,583.9833949480802,337.0,525.0
40905,2023-09-01 09:00:00,2024-07-17 00:00:00,3.1,133.74,1703.0,2840.0,0.0,8.0,819.0,684.5904076736504,336.0,509.0
40906,2023-09-01 10:00:00,2024-07-17 00:00:00,3.1,118.48,1566.0,2840.0,0.0,8.0,1546.0,523.2148314917246,334.0,500.0
40907,2023-09-01 11:00:00,2024-07-17 00:00:00,3.1,99.67,1397.0,2838.0,0.0,10.0,2479.0,499.9475427294183,337.0,498.0
40908,2023-09-01 12:00:00,2024-07-17 00:00:00,3.1,88.63,1336.0,2837.0,0.0,17.0,2964.0,750.1156556209269,335.0,485.0
40909,2023-09-01 13:00:00,2024-07-17 00:00:00,3.1,88.62,1283.0,2840.0,0.0,23.0,3065.0,569.3174072391243,337.0,503.0
40910,2023-09-01 14:00:00,2024-07-17 00:00:00,3.1,100.12,1464.0,2842.0,0.0,25.0,2671.0,478.4793015288444,330.0,506.0
40911,2023-09-01 15:00:00,2024-07-17 00:00:00,3.1,139.07,2188.0,2843.0,0.0,18.0,1696.0,609.0757136875054,323.0,592.0
40912,2023-09-01 16:00:00,2024-07-17 00:00:00,3.1,171.43,2898.0,2842.0,0.0,13.0,971.0,617.3929961711829,312.0,594.0
40913,2023-09-01 17:00:00,2024-07-17 00:00:00,3.1,189.15,2943.0,2841.0,0.0,11.0,317.0,583.1240677493065,306.0,610.0
40914,2023-09-01 18:00:00,2024-07-17 00:00:00,3.1,197.21,2865.0,2841.0,0.0,11.0,9.0,517.5330623182572,308.0,614.0
40915,2023-09-01 19:00:00,2024-07-17 00:00:00,3.1,205.78,2973.0,2839.0,0.0,13.0,0.0,344.001363587287,316.0,635.0
40916,2023-09-01 20:00:00,2024-07-17 00:00:00,3.1,204.21,2775.0,2837.0,0.0,13.0,0.0,164.0,321.0,596.0
40917,2023-09-01 21:00:00,2024-07-17 00:00:00,3.1,193.45,2508.0,2837.0,0.0,13.0,0.0,275.5205575709529,325.0,589.0
40918,2023-09-01 22:00:00,2024-07-17 00:00:00,3.1,173.85,2128.0,2836.0,0.0,11.0,0.0,365.0058854297757,331.0,495.0
40919,2023-09-01 23:00:00,2024-07-17 00:00:00,3.1,165.79,1911.0,2838.0,0.0,9.0,0.0,380.2540666272028,331.0,488.0
