Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
,2023-12-31 00:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 01:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 02:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 03:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 04:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 05:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 06:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 07:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 08:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 09:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 10:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 11:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 12:00:00,2024-07-17 00:00:00,3.1,,,,,,,
,2023-12-31 13:00:00,2024-07-17 00:00:00,3.1,,,,,,,
43800.0,2023-12-31 14:00:00,2024-07-17 00:00:00,3.1,613.04,2105.0,654.0,0.0,155.0,86.0,70.0
43801.0,2023-12-31 15:00:00,2024-07-17 00:00:00,3.1,582.03,1819.0,561.0,0.0,153.0,198.0,68.0
43802.0,2023-12-31 16:00:00,2024-07-17 00:00:00,3.1,557.62,1457.0,499.0,0.0,154.0,209.0,67.0
43803.0,2023-12-31 17:00:00,2024-07-17 00:00:00,3.1,591.75,1384.0,439.0,0.0,26.0,201.0,70.0
43804.0,2023-12-31 18:00:00,2024-07-17 00:00:00,3.1,604.13,1302.0,350.0,0.0,0.0,197.0,68.0
43805.0,2023-12-31 19:00:00,2024-07-17 00:00:00,3.1,591.27,1185.0,351.0,0.0,0.0,205.0,66.0
43806.0,2023-12-31 20:00:00,2024-07-17 00:00:00,3.1,579.62,1094.0,351.0,0.0,0.0,213.0,66.0
43807.0,2023-12-31 21:00:00,2024-07-17 00:00:00,3.1,590.45,1093.0,351.0,0.0,0.0,181.0,69.0
43808.0,2023-12-31 22:00:00,2024-07-17 00:00:00,3.1,641.26,1167.0,350.0,0.0,0.0,61.0,68.0
43809.0,2023-12-31 23:00:00,2024-07-17 00:00:00,3.1,662.49,1406.0,351.0,0.0,41.0,2.0,68.0
