Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
36672,2023-03-09 00:00:00,2024-07-17 00:00:00,3.1,491.83,658.0,863.0,0.0,156.0,0.0,65.0
36673,2023-03-09 01:00:00,2024-07-17 00:00:00,3.1,499.37,659.0,773.0,0.0,154.0,0.0,68.0
36674,2023-03-09 02:00:00,2024-07-17 00:00:00,3.1,504.64,693.0,777.0,0.0,153.0,0.0,69.0
36675,2023-03-09 03:00:00,2024-07-17 00:00:00,3.1,502.79,648.0,709.0,0.0,154.0,0.0,68.0
36676,2023-03-09 04:00:00,2024-07-17 00:00:00,3.1,501.82,627.0,692.0,0.0,151.0,0.0,70.0
36677,2023-03-09 05:00:00,2024-07-17 00:00:00,3.1,558.15,678.0,680.0,0.0,18.0,0.0,67.0
36678,2023-03-09 06:00:00,2024-07-17 00:00:00,3.1,574.49,749.0,674.0,0.0,2.0,0.0,69.0
36679,2023-03-09 07:00:00,2024-07-17 00:00:00,3.1,570.17,715.0,674.0,0.0,2.0,0.0,67.0
36680,2023-03-09 08:00:00,2024-07-17 00:00:00,3.1,578.78,780.0,673.0,0.0,1.0,0.0,69.0
36681,2023-03-09 09:00:00,2024-07-17 00:00:00,3.1,576.58,766.0,674.0,0.0,2.0,0.0,69.0
36682,2023-03-09 10:00:00,2024-07-17 00:00:00,3.1,563.95,747.0,753.0,0.0,2.0,0.0,66.0
36683,2023-03-09 11:00:00,2024-07-17 00:00:00,3.1,551.1,764.0,784.0,0.0,35.0,0.0,70.0
36684,2023-03-09 12:00:00,2024-07-17 00:00:00,3.1,522.62,809.0,792.0,0.0,143.0,0.0,68.0
36685,2023-03-09 13:00:00,2024-07-17 00:00:00,3.1,523.19,847.0,793.0,0.0,147.0,11.0,69.0
36686,2023-03-09 14:00:00,2024-07-17 00:00:00,3.1,527.65,853.0,809.0,0.0,108.0,32.0,68.0
36687,2023-03-09 15:00:00,2024-07-17 00:00:00,3.1,471.75,558.0,894.0,0.0,109.0,54.0,68.0
36688,2023-03-09 16:00:00,2024-07-17 00:00:00,3.1,450.72,381.0,904.0,0.0,50.0,68.0,67.0
36689,2023-03-09 17:00:00,2024-07-17 00:00:00,3.1,497.05,515.0,841.0,0.0,1.0,67.0,67.0
36690,2023-03-09 18:00:00,2024-07-17 00:00:00,3.1,510.4,560.0,776.0,0.0,2.0,67.0,68.0
36691,2023-03-09 19:00:00,2024-07-17 00:00:00,3.1,508.08,583.0,787.0,0.0,20.0,64.0,67.0
36692,2023-03-09 20:00:00,2024-07-17 00:00:00,3.1,511.7,593.0,768.0,0.0,23.0,60.0,64.0
36693,2023-03-09 21:00:00,2024-07-17 00:00:00,3.1,507.98,550.0,772.0,0.0,23.0,49.0,67.0
36694,2023-03-09 22:00:00,2024-07-17 00:00:00,3.1,513.48,544.0,788.0,0.0,23.0,26.0,67.0
36695,2023-03-09 23:00:00,2024-07-17 00:00:00,3.1,488.62,524.0,769.0,0.0,102.0,14.0,66.0
