Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
40848,2023-08-30 00:00:00,2024-07-17 00:00:00,3.1,656.19,2362.0,427.0,0.0,180.0,2.0,44.0
40849,2023-08-30 01:00:00,2024-07-17 00:00:00,3.1,672.23,2400.0,461.0,0.0,100.0,0.0,42.0
40850,2023-08-30 02:00:00,2024-07-17 00:00:00,3.1,694.94,2360.0,452.0,0.0,2.0,0.0,44.0
40851,2023-08-30 03:00:00,2024-07-17 00:00:00,3.1,692.36,2173.0,436.0,0.0,2.0,0.0,43.0
40852,2023-08-30 04:00:00,2024-07-17 00:00:00,3.1,686.0,1941.0,438.0,0.0,1.0,0.0,41.0
40853,2023-08-30 05:00:00,2024-07-17 00:00:00,3.1,687.15,1743.0,383.0,0.0,1.0,0.0,43.0
40854,2023-08-30 06:00:00,2024-07-17 00:00:00,3.1,698.45,1685.0,295.0,0.0,2.0,0.0,44.0
40855,2023-08-30 07:00:00,2024-07-17 00:00:00,3.1,702.39,1637.0,263.0,0.0,2.0,0.0,43.0
40856,2023-08-30 08:00:00,2024-07-17 00:00:00,3.1,699.16,1564.0,269.0,0.0,2.0,0.0,42.0
40857,2023-08-30 09:00:00,2024-07-17 00:00:00,3.1,701.69,1588.0,261.0,0.0,1.0,0.0,42.0
40858,2023-08-30 10:00:00,2024-07-17 00:00:00,3.1,701.93,1628.0,267.0,0.0,1.0,0.0,41.0
40859,2023-08-30 11:00:00,2024-07-17 00:00:00,3.1,708.03,1839.0,262.0,0.0,2.0,0.0,42.0
40860,2023-08-30 12:00:00,2024-07-17 00:00:00,3.1,710.28,1932.0,251.0,0.0,2.0,5.0,42.0
40861,2023-08-30 13:00:00,2024-07-17 00:00:00,3.1,706.55,1967.0,262.0,0.0,2.0,14.0,43.0
40862,2023-08-30 14:00:00,2024-07-17 00:00:00,3.1,706.81,2048.0,257.0,0.0,0.0,24.0,41.0
40863,2023-08-30 15:00:00,2024-07-17 00:00:00,3.1,702.69,2121.0,269.0,0.0,2.0,36.0,42.0
40864,2023-08-30 16:00:00,2024-07-17 00:00:00,3.1,697.83,2241.0,273.0,0.0,18.0,46.0,42.0
40865,2023-08-30 17:00:00,2024-07-17 00:00:00,3.1,682.53,2211.0,285.0,0.0,85.0,29.0,41.0
40866,2023-08-30 18:00:00,2024-07-17 00:00:00,3.1,671.77,2064.0,217.0,0.0,136.0,32.0,39.0
40867,2023-08-30 19:00:00,2024-07-17 00:00:00,3.1,650.38,1730.0,269.0,0.0,154.0,17.0,40.0
40868,2023-08-30 20:00:00,2024-07-17 00:00:00,3.1,647.0,1625.0,265.0,0.0,153.0,13.0,39.0
40869,2023-08-30 21:00:00,2024-07-17 00:00:00,3.1,647.43,1622.0,265.0,0.0,153.0,11.0,40.0
40870,2023-08-30 22:00:00,2024-07-17 00:00:00,3.1,647.68,1638.0,282.0,0.0,156.0,3.0,37.0
40871,2023-08-30 23:00:00,2024-07-17 00:00:00,3.1,651.75,1671.0,267.0,0.0,156.0,2.0,35.0
