Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
38856,2023-06-08 00:00:00,2024-07-17 00:00:00,3.1,619.9,1861.0,740.0,0.0,112.0,7.0,45.0
38857,2023-06-08 01:00:00,2024-07-17 00:00:00,3.1,628.8,1843.0,750.0,0.0,72.0,0.0,45.0
38858,2023-06-08 02:00:00,2024-07-17 00:00:00,3.1,632.98,1808.0,752.0,0.0,46.0,0.0,48.0
38859,2023-06-08 03:00:00,2024-07-17 00:00:00,3.1,634.34,1590.0,740.0,0.0,2.0,0.0,49.0
38860,2023-06-08 04:00:00,2024-07-17 00:00:00,3.1,617.23,1304.0,740.0,0.0,2.0,0.0,47.0
38861,2023-06-08 05:00:00,2024-07-17 00:00:00,3.1,607.94,1148.0,722.0,0.0,2.0,0.0,47.0
38862,2023-06-08 06:00:00,2024-07-17 00:00:00,3.1,589.18,968.0,746.0,0.0,2.0,0.0,47.0
38863,2023-06-08 07:00:00,2024-07-17 00:00:00,3.1,586.55,913.0,726.0,0.0,1.0,0.0,49.0
38864,2023-06-08 08:00:00,2024-07-17 00:00:00,3.1,584.55,907.0,734.0,0.0,2.0,0.0,51.0
38865,2023-06-08 09:00:00,2024-07-17 00:00:00,3.1,578.18,866.0,750.0,0.0,2.0,0.0,51.0
38866,2023-06-08 10:00:00,2024-07-17 00:00:00,3.1,573.98,859.0,778.0,0.0,2.0,0.0,51.0
38867,2023-06-08 11:00:00,2024-07-17 00:00:00,3.1,590.09,1018.0,774.0,0.0,2.0,1.0,56.0
38868,2023-06-08 12:00:00,2024-07-17 00:00:00,3.1,592.68,1068.0,779.0,0.0,2.0,5.0,61.0
38869,2023-06-08 13:00:00,2024-07-17 00:00:00,3.1,605.91,1202.0,729.0,0.0,2.0,17.0,56.0
38870,2023-06-08 14:00:00,2024-07-17 00:00:00,3.1,607.87,1280.0,673.0,0.0,1.0,53.0,55.0
38871,2023-06-08 15:00:00,2024-07-17 00:00:00,3.1,599.35,1297.0,733.0,0.0,2.0,63.0,53.0
38872,2023-06-08 16:00:00,2024-07-17 00:00:00,3.1,591.4,1369.0,750.0,0.0,2.0,106.0,54.0
38873,2023-06-08 17:00:00,2024-07-17 00:00:00,3.1,593.9,1484.0,754.0,0.0,2.0,127.0,56.0
38874,2023-06-08 18:00:00,2024-07-17 00:00:00,3.1,596.56,1692.0,744.0,0.0,40.0,139.0,56.0
38875,2023-06-08 19:00:00,2024-07-17 00:00:00,3.1,587.5,1655.0,734.0,0.0,74.0,139.0,56.0
38876,2023-06-08 20:00:00,2024-07-17 00:00:00,3.1,586.91,1655.0,725.0,0.0,87.0,132.0,56.0
38877,2023-06-08 21:00:00,2024-07-17 00:00:00,3.1,579.26,1638.0,716.0,0.0,125.0,127.0,57.0
38878,2023-06-08 22:00:00,2024-07-17 00:00:00,3.1,578.78,1620.0,737.0,0.0,124.0,117.0,57.0
38879,2023-06-08 23:00:00,2024-07-17 00:00:00,3.1,604.44,1756.0,733.0,0.0,87.0,78.0,54.0
