Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
37680,2023-04-20 00:00:00,2024-07-17 00:00:00,3.1,654.35,1392.0,756.0,0.0,157.0,16.0,52.0
37681,2023-04-20 01:00:00,2024-07-17 00:00:00,3.1,658.04,1397.0,767.0,0.0,157.0,0.0,52.0
37682,2023-04-20 02:00:00,2024-07-17 00:00:00,3.1,654.81,1333.0,774.0,0.0,151.0,0.0,58.0
37683,2023-04-20 03:00:00,2024-07-17 00:00:00,3.1,662.8,1189.0,783.0,0.0,84.0,0.0,55.0
37684,2023-04-20 04:00:00,2024-07-17 00:00:00,3.1,666.81,965.0,777.0,0.0,19.0,0.0,53.0
37685,2023-04-20 05:00:00,2024-07-17 00:00:00,3.1,660.5,819.0,771.0,0.0,2.0,0.0,53.0
37686,2023-04-20 06:00:00,2024-07-17 00:00:00,3.1,666.8,913.0,794.0,0.0,2.0,0.0,54.0
37687,2023-04-20 07:00:00,2024-07-17 00:00:00,3.1,661.96,861.0,800.0,0.0,1.0,0.0,56.0
37688,2023-04-20 08:00:00,2024-07-17 00:00:00,3.1,659.19,823.0,788.0,0.0,2.0,0.0,55.0
37689,2023-04-20 09:00:00,2024-07-17 00:00:00,3.1,661.46,861.0,801.0,0.0,2.0,0.0,55.0
37690,2023-04-20 10:00:00,2024-07-17 00:00:00,3.1,674.73,1028.0,809.0,0.0,2.0,0.0,56.0
37691,2023-04-20 11:00:00,2024-07-17 00:00:00,3.1,690.02,1238.0,804.0,0.0,1.0,0.0,57.0
37692,2023-04-20 12:00:00,2024-07-17 00:00:00,3.1,681.82,1275.0,794.0,0.0,2.0,37.0,55.0
37693,2023-04-20 13:00:00,2024-07-17 00:00:00,3.1,639.95,1139.0,778.0,0.0,2.0,153.0,64.0
37694,2023-04-20 14:00:00,2024-07-17 00:00:00,3.1,620.88,1109.0,776.0,0.0,2.0,213.0,58.0
37695,2023-04-20 15:00:00,2024-07-17 00:00:00,3.1,617.85,1103.0,769.0,0.0,2.0,224.0,59.0
37696,2023-04-20 16:00:00,2024-07-17 00:00:00,3.1,626.27,1196.0,767.0,0.0,1.0,225.0,57.0
37697,2023-04-20 17:00:00,2024-07-17 00:00:00,3.1,635.95,1310.0,758.0,0.0,2.0,225.0,58.0
37698,2023-04-20 18:00:00,2024-07-17 00:00:00,3.1,638.69,1387.0,754.0,0.0,15.0,225.0,56.0
37699,2023-04-20 19:00:00,2024-07-17 00:00:00,3.1,632.62,1537.0,748.0,0.0,87.0,225.0,57.0
37700,2023-04-20 20:00:00,2024-07-17 00:00:00,3.1,630.98,1524.0,740.0,0.0,95.0,222.0,58.0
37701,2023-04-20 21:00:00,2024-07-17 00:00:00,3.1,639.06,1635.0,750.0,0.0,94.0,218.0,54.0
37702,2023-04-20 22:00:00,2024-07-17 00:00:00,3.1,638.18,1598.0,747.0,0.0,108.0,197.0,54.0
37703,2023-04-20 23:00:00,2024-07-17 00:00:00,3.1,650.15,1661.0,741.0,0.0,157.0,112.0,53.0
