UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-03-29 00:00:00,0.0,286.0,613.0,0.0,1907.0,384.0,29.0
2023-03-29 01:00:00,0.0,286.0,661.0,0.0,1970.0,388.0,29.0
2023-03-29 02:00:00,0.0,286.0,761.0,0.0,2158.0,387.0,29.0
2023-03-29 03:00:00,0.0,284.0,773.0,0.0,2154.0,388.0,29.0
2023-03-29 04:00:00,0.0,285.0,757.0,0.0,2258.0,386.0,28.0
2023-03-29 05:00:00,0.0,287.0,1304.0,0.0,2343.0,386.0,28.0
2023-03-29 06:00:00,0.0,315.0,1680.0,23.0,2338.0,386.0,28.0
2023-03-29 07:00:00,0.0,327.0,1120.0,343.0,2254.0,388.0,29.0
2023-03-29 08:00:00,0.0,326.0,412.0,813.0,2104.0,388.0,29.0
2023-03-29 09:00:00,0.0,327.0,311.0,1130.0,2041.0,392.0,29.0
2023-03-29 10:00:00,0.0,329.0,601.0,1363.0,2014.0,391.0,29.0
2023-03-29 11:00:00,0.0,327.0,379.0,1466.0,2168.0,388.0,30.0
2023-03-29 12:00:00,0.0,321.0,314.0,1506.0,2400.0,383.0,28.0
2023-03-29 13:00:00,0.0,324.0,296.0,1483.0,2630.0,380.0,29.0
2023-03-29 14:00:00,0.0,325.0,312.0,1314.0,2901.0,373.0,30.0
2023-03-29 15:00:00,0.0,326.0,281.0,1060.0,3053.0,370.0,28.0
2023-03-29 16:00:00,0.0,323.0,372.0,790.0,3210.0,357.0,24.0
2023-03-29 17:00:00,0.0,324.0,538.0,409.0,2867.0,364.0,30.0
2023-03-29 18:00:00,0.0,329.0,1096.0,57.0,2461.0,368.0,30.0
2023-03-29 19:00:00,0.0,323.0,1488.0,0.0,2331.0,357.0,30.0
2023-03-29 20:00:00,0.0,313.0,1023.0,0.0,2194.0,354.0,29.0
2023-03-29 21:00:00,0.0,315.0,848.0,0.0,2070.0,348.0,29.0
2023-03-29 22:00:00,0.0,314.0,1007.0,0.0,2180.0,353.0,30.0
2023-03-29 23:00:00,0.0,284.0,971.0,0.0,2163.0,357.0,30.0
