Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38040,2023-05-05 00:00:00,2024-07-17 00:00:00,3.1,331.67,0.0,2126.0,119.0,0.0,857.0,331.0,23.0
38041,2023-05-05 01:00:00,2024-07-17 00:00:00,3.1,334.42,0.0,2098.0,58.0,0.0,872.0,333.0,23.0
38042,2023-05-05 02:00:00,2024-07-17 00:00:00,3.1,332.63,0.0,2109.0,64.0,0.0,887.0,344.0,23.0
38043,2023-05-05 03:00:00,2024-07-17 00:00:00,3.1,337.0,0.0,2128.0,63.0,0.0,850.0,347.0,23.0
38044,2023-05-05 04:00:00,2024-07-17 00:00:00,3.1,336.84,0.0,2172.0,131.0,0.0,806.0,350.0,23.0
38045,2023-05-05 05:00:00,2024-07-17 00:00:00,3.1,306.37,0.0,2158.0,666.0,8.0,637.0,354.0,23.0
38046,2023-05-05 06:00:00,2024-07-17 00:00:00,3.1,317.32,0.0,2224.0,576.0,178.0,473.0,354.0,24.0
38047,2023-05-05 07:00:00,2024-07-17 00:00:00,3.1,310.48,0.0,2170.0,371.0,598.0,354.0,346.0,24.0
38048,2023-05-05 08:00:00,2024-07-17 00:00:00,3.1,304.74,0.0,2117.0,150.0,1002.0,249.0,345.0,23.0
38049,2023-05-05 09:00:00,2024-07-17 00:00:00,3.1,290.99,0.0,2079.0,115.0,1275.0,207.0,342.0,23.0
38050,2023-05-05 10:00:00,2024-07-17 00:00:00,3.1,273.88,0.0,1915.0,97.0,1462.0,190.0,339.0,23.0
38051,2023-05-05 11:00:00,2024-07-17 00:00:00,3.1,262.59,0.0,1805.0,76.0,1550.0,216.0,345.0,24.0
38052,2023-05-05 12:00:00,2024-07-17 00:00:00,3.1,249.19,0.0,1687.0,85.0,1572.0,294.0,337.0,23.0
38053,2023-05-05 13:00:00,2024-07-17 00:00:00,3.1,234.14,0.0,1593.0,130.0,1542.0,439.0,327.0,23.0
38054,2023-05-05 14:00:00,2024-07-17 00:00:00,3.1,231.84,0.0,1630.0,135.0,1472.0,579.0,328.0,23.0
38055,2023-05-05 15:00:00,2024-07-17 00:00:00,3.1,235.0,0.0,1784.0,83.0,1292.0,897.0,338.0,23.0
38056,2023-05-05 16:00:00,2024-07-17 00:00:00,3.1,244.42,0.0,1962.0,92.0,1009.0,1139.0,343.0,23.0
38057,2023-05-05 17:00:00,2024-07-17 00:00:00,3.1,252.37,0.0,1937.0,360.0,598.0,1065.0,347.0,24.0
38058,2023-05-05 18:00:00,2024-07-17 00:00:00,3.1,258.13,0.0,1919.0,929.0,168.0,781.0,329.0,24.0
38059,2023-05-05 19:00:00,2024-07-17 00:00:00,3.1,241.97,0.0,1868.0,1226.0,6.0,874.0,336.0,24.0
38060,2023-05-05 20:00:00,2024-07-17 00:00:00,3.1,253.79,0.0,1877.0,900.0,0.0,984.0,332.0,23.0
38061,2023-05-05 21:00:00,2024-07-17 00:00:00,3.1,241.21,0.0,1807.0,976.0,0.0,1063.0,346.0,24.0
38062,2023-05-05 22:00:00,2024-07-17 00:00:00,3.1,255.41,0.0,1860.0,821.0,0.0,1013.0,354.0,23.0
38063,2023-05-05 23:00:00,2024-07-17 00:00:00,3.1,269.54,0.0,1696.0,564.0,0.0,897.0,350.0,24.0
