Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
42696,2023-11-15 00:00:00,2024-07-17 00:00:00,3.1,84.35,0.0,937.0,2379.0,0.0,612.0,246.0,11.0
42697,2023-11-15 01:00:00,2024-07-17 00:00:00,3.1,87.12,0.0,901.0,2256.0,0.0,481.0,250.0,11.0
42698,2023-11-15 02:00:00,2024-07-17 00:00:00,3.1,85.73,0.0,814.0,2082.0,0.0,430.0,250.0,11.0
42699,2023-11-15 03:00:00,2024-07-17 00:00:00,3.1,86.43,0.0,815.0,2147.0,0.0,337.0,252.0,11.0
42700,2023-11-15 04:00:00,2024-07-17 00:00:00,3.1,80.19,0.0,865.0,2651.0,0.0,287.0,256.0,11.0
42701,2023-11-15 05:00:00,2024-07-17 00:00:00,3.1,91.15,0.0,1198.0,3133.0,0.0,331.0,254.0,10.0
42702,2023-11-15 06:00:00,2024-07-17 00:00:00,3.1,87.63,0.0,1204.0,3417.0,0.0,272.0,252.0,11.0
42703,2023-11-15 07:00:00,2024-07-17 00:00:00,3.1,89.54,0.0,1286.0,3547.0,57.0,224.0,254.0,10.0
42704,2023-11-15 08:00:00,2024-07-17 00:00:00,3.1,91.3,0.0,1423.0,3462.0,442.0,234.0,259.0,10.0
42705,2023-11-15 09:00:00,2024-07-17 00:00:00,3.1,87.93,0.0,1427.0,3353.0,856.0,164.0,260.0,10.0
42706,2023-11-15 10:00:00,2024-07-17 00:00:00,3.1,75.71,0.0,1207.0,3165.0,1142.0,197.0,260.0,11.0
42707,2023-11-15 11:00:00,2024-07-17 00:00:00,3.1,77.88,0.0,1186.0,2771.0,1253.0,246.0,249.0,11.0
42708,2023-11-15 12:00:00,2024-07-17 00:00:00,3.1,81.2,0.0,1245.0,2704.0,1253.0,284.0,254.0,11.0
42709,2023-11-15 13:00:00,2024-07-17 00:00:00,3.1,77.9,0.0,1188.0,2709.0,1207.0,355.0,254.0,11.0
42710,2023-11-15 14:00:00,2024-07-17 00:00:00,3.1,76.84,0.0,1188.0,2882.0,1043.0,421.0,264.0,12.0
42711,2023-11-15 15:00:00,2024-07-17 00:00:00,3.1,84.36,0.0,1341.0,3147.0,693.0,510.0,266.0,13.0
42712,2023-11-15 16:00:00,2024-07-17 00:00:00,3.1,102.75,0.0,1546.0,2993.0,215.0,608.0,260.0,12.0
42713,2023-11-15 17:00:00,2024-07-17 00:00:00,3.1,101.82,0.0,1658.0,3377.0,5.0,782.0,259.0,12.0
42714,2023-11-15 18:00:00,2024-07-17 00:00:00,3.1,101.43,0.0,1739.0,3486.0,0.0,909.0,256.0,10.0
42715,2023-11-15 19:00:00,2024-07-17 00:00:00,3.1,109.62,0.0,1968.0,3458.0,0.0,999.0,260.0,10.0
42716,2023-11-15 20:00:00,2024-07-17 00:00:00,3.1,98.81,0.0,1685.0,3324.0,0.0,1090.0,259.0,10.0
42717,2023-11-15 21:00:00,2024-07-17 00:00:00,3.1,95.55,0.0,1559.0,3111.0,0.0,1159.0,258.0,10.0
42718,2023-11-15 22:00:00,2024-07-17 00:00:00,3.1,94.21,0.0,1540.0,3202.0,0.0,1097.0,260.0,10.0
42719,2023-11-15 23:00:00,2024-07-17 00:00:00,3.1,95.11,0.0,1207.0,2235.0,0.0,1043.0,261.0,10.0
