Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
37968,2023-05-02 00:00:00,2024-07-17 00:00:00,3.1,374.63,0.0,1690.0,57.0,0.0,365.0,344.0,23.0
37969,2023-05-02 01:00:00,2024-07-17 00:00:00,3.1,377.88,0.0,1671.0,56.0,0.0,337.0,347.0,23.0
37970,2023-05-02 02:00:00,2024-07-17 00:00:00,3.1,376.55,0.0,1666.0,59.0,0.0,343.0,343.0,23.0
37971,2023-05-02 03:00:00,2024-07-17 00:00:00,3.1,372.97,0.0,1726.0,62.0,0.0,380.0,352.0,23.0
37972,2023-05-02 04:00:00,2024-07-17 00:00:00,3.1,363.15,0.0,1832.0,69.0,0.0,482.0,353.0,23.0
37973,2023-05-02 05:00:00,2024-07-17 00:00:00,3.1,329.08,0.0,1831.0,179.0,5.0,668.0,350.0,23.0
37974,2023-05-02 06:00:00,2024-07-17 00:00:00,3.1,282.03,0.0,1837.0,264.0,125.0,1018.0,346.0,23.0
37975,2023-05-02 07:00:00,2024-07-17 00:00:00,3.1,255.66,0.0,1789.0,92.0,467.0,1229.0,354.0,23.0
37976,2023-05-02 08:00:00,2024-07-17 00:00:00,3.1,237.34,0.0,1750.0,86.0,869.0,1170.0,341.0,23.0
37977,2023-05-02 09:00:00,2024-07-17 00:00:00,3.1,243.06,0.0,1850.0,117.0,1150.0,903.0,336.0,23.0
37978,2023-05-02 10:00:00,2024-07-17 00:00:00,3.1,245.02,0.0,1854.0,99.0,1344.0,722.0,331.0,23.0
37979,2023-05-02 11:00:00,2024-07-17 00:00:00,3.1,229.01,0.0,1702.0,84.0,1437.0,799.0,330.0,24.0
37980,2023-05-02 12:00:00,2024-07-17 00:00:00,3.1,234.73,0.0,1830.0,83.0,1477.0,800.0,337.0,24.0
37981,2023-05-02 13:00:00,2024-07-17 00:00:00,3.1,237.64,0.0,1881.0,155.0,1455.0,749.0,345.0,24.0
37982,2023-05-02 14:00:00,2024-07-17 00:00:00,3.1,241.94,0.0,1875.0,249.0,1407.0,609.0,344.0,24.0
37983,2023-05-02 15:00:00,2024-07-17 00:00:00,3.1,245.16,0.0,1818.0,339.0,1220.0,563.0,333.0,24.0
37984,2023-05-02 16:00:00,2024-07-17 00:00:00,3.1,271.17,0.0,1893.0,360.0,840.0,507.0,332.0,24.0
37985,2023-05-02 17:00:00,2024-07-17 00:00:00,3.1,301.82,0.0,1845.0,428.0,360.0,416.0,340.0,24.0
37986,2023-05-02 18:00:00,2024-07-17 00:00:00,3.1,281.48,0.0,1872.0,1110.0,80.0,285.0,353.0,23.0
37987,2023-05-02 19:00:00,2024-07-17 00:00:00,3.1,299.39,0.0,1869.0,996.0,3.0,229.0,351.0,23.0
37988,2023-05-02 20:00:00,2024-07-17 00:00:00,3.1,331.22,0.0,1855.0,550.0,0.0,308.0,350.0,23.0
37989,2023-05-02 21:00:00,2024-07-17 00:00:00,3.1,318.68,0.0,1750.0,198.0,0.0,713.0,348.0,23.0
37990,2023-05-02 22:00:00,2024-07-17 00:00:00,3.1,278.76,0.0,1811.0,131.0,0.0,1276.0,344.0,22.0
37991,2023-05-02 23:00:00,2024-07-17 00:00:00,3.1,252.83,0.0,1728.0,51.0,0.0,1656.0,349.0,23.0
