Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38064,2023-05-06 00:00:00,2024-07-17 00:00:00,3.1,184.08,0.0,1613.0,415.0,0.0,914.0,349.0,23.0
38065,2023-05-06 01:00:00,2024-07-17 00:00:00,3.1,209.51,0.0,1727.0,50.0,0.0,963.0,350.0,23.0
38066,2023-05-06 02:00:00,2024-07-17 00:00:00,3.1,219.38,0.0,1850.0,48.0,0.0,914.0,347.0,24.0
38067,2023-05-06 03:00:00,2024-07-17 00:00:00,3.1,205.06,0.0,1694.0,155.0,0.0,901.0,348.0,23.0
38068,2023-05-06 04:00:00,2024-07-17 00:00:00,3.1,202.7,0.0,1765.0,306.0,0.0,849.0,344.0,23.0
38069,2023-05-06 05:00:00,2024-07-17 00:00:00,3.1,193.28,0.0,1745.0,352.0,9.0,937.0,341.0,22.0
38070,2023-05-06 06:00:00,2024-07-17 00:00:00,3.1,161.78,0.0,1335.0,274.0,168.0,987.0,348.0,23.0
38071,2023-05-06 07:00:00,2024-07-17 00:00:00,3.1,140.55,0.0,1162.0,270.0,501.0,848.0,349.0,23.0
38072,2023-05-06 08:00:00,2024-07-17 00:00:00,3.1,130.05,0.0,1119.0,270.0,855.0,669.0,346.0,22.0
38073,2023-05-06 09:00:00,2024-07-17 00:00:00,3.1,126.43,0.0,1070.0,205.0,1010.0,579.0,349.0,23.0
38074,2023-05-06 10:00:00,2024-07-17 00:00:00,3.1,126.94,0.0,1045.0,159.0,1081.0,493.0,349.0,23.0
38075,2023-05-06 11:00:00,2024-07-17 00:00:00,3.1,132.69,0.0,1100.0,80.0,1148.0,467.0,349.0,23.0
38076,2023-05-06 12:00:00,2024-07-17 00:00:00,3.1,132.05,0.0,1129.0,76.0,1104.0,586.0,349.0,24.0
38077,2023-05-06 13:00:00,2024-07-17 00:00:00,3.1,126.37,0.0,1145.0,85.0,1226.0,633.0,345.0,23.0
38078,2023-05-06 14:00:00,2024-07-17 00:00:00,3.1,121.34,0.0,1123.0,87.0,1252.0,709.0,343.0,24.0
38079,2023-05-06 15:00:00,2024-07-17 00:00:00,3.1,118.29,0.0,1142.0,87.0,1073.0,1017.0,342.0,23.0
38080,2023-05-06 16:00:00,2024-07-17 00:00:00,3.1,118.96,0.0,1180.0,76.0,890.0,1271.0,345.0,24.0
38081,2023-05-06 17:00:00,2024-07-17 00:00:00,3.1,116.38,0.0,1119.0,200.0,527.0,1465.0,341.0,24.0
38082,2023-05-06 18:00:00,2024-07-17 00:00:00,3.1,118.2,0.0,1160.0,418.0,141.0,1662.0,343.0,24.0
38083,2023-05-06 19:00:00,2024-07-17 00:00:00,3.1,112.66,0.0,1170.0,766.0,7.0,1646.0,348.0,23.0
38084,2023-05-06 20:00:00,2024-07-17 00:00:00,3.1,117.57,0.0,1167.0,627.0,0.0,1625.0,343.0,23.0
38085,2023-05-06 21:00:00,2024-07-17 00:00:00,3.1,134.06,0.0,1153.0,200.0,0.0,1568.0,337.0,23.0
38086,2023-05-06 22:00:00,2024-07-17 00:00:00,3.1,138.13,0.0,1132.0,80.0,0.0,1555.0,338.0,23.0
38087,2023-05-06 23:00:00,2024-07-17 00:00:00,3.1,114.68,0.0,878.0,175.0,0.0,1530.0,342.0,23.0
