Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
38616,2023-05-29 00:00:00,2024-07-17 00:00:00,3.1,288.73,944.0,157.0,1038.0,311.0,0.0,213.0,23.0
38617,2023-05-29 01:00:00,2024-07-17 00:00:00,3.1,286.32,936.0,159.0,1038.0,311.0,0.0,224.0,22.0
38618,2023-05-29 02:00:00,2024-07-17 00:00:00,3.1,284.31,936.0,159.0,1037.0,318.0,0.0,237.0,22.0
38619,2023-05-29 03:00:00,2024-07-17 00:00:00,3.1,264.82,959.0,158.0,1037.0,520.0,49.0,228.0,22.0
38620,2023-05-29 04:00:00,2024-07-17 00:00:00,3.1,244.09,938.0,156.0,1036.0,618.0,166.0,220.0,23.0
38621,2023-05-29 05:00:00,2024-07-17 00:00:00,3.1,246.22,1028.0,153.0,1039.0,619.0,332.0,206.0,26.0
38622,2023-05-29 06:00:00,2024-07-17 00:00:00,3.1,236.72,1067.0,148.0,1036.0,595.0,587.0,200.0,24.0
38623,2023-05-29 07:00:00,2024-07-17 00:00:00,3.1,225.55,953.0,148.0,1036.0,420.0,677.0,197.0,23.0
38624,2023-05-29 08:00:00,2024-07-17 00:00:00,3.1,214.29,898.0,142.0,1037.0,386.0,785.0,159.0,23.0
38625,2023-05-29 09:00:00,2024-07-17 00:00:00,3.1,214.84,924.0,143.0,1038.0,296.0,944.0,147.0,23.0
38626,2023-05-29 10:00:00,2024-07-17 00:00:00,3.1,213.14,906.0,142.0,1038.0,295.0,923.0,152.0,21.0
38627,2023-05-29 11:00:00,2024-07-17 00:00:00,3.1,211.6,867.0,143.0,1037.0,288.0,843.0,164.0,22.0
38628,2023-05-29 12:00:00,2024-07-17 00:00:00,3.1,209.45,822.0,144.0,1036.0,288.0,782.0,143.0,22.0
38629,2023-05-29 13:00:00,2024-07-17 00:00:00,3.1,236.79,968.0,146.0,1038.0,323.0,696.0,141.0,23.0
38630,2023-05-29 14:00:00,2024-07-17 00:00:00,3.1,230.11,992.0,154.0,1038.0,604.0,561.0,152.0,23.0
38631,2023-05-29 15:00:00,2024-07-17 00:00:00,3.1,235.42,1013.0,157.0,1038.0,839.0,301.0,146.0,23.0
38632,2023-05-29 16:00:00,2024-07-17 00:00:00,3.1,254.98,1066.0,161.0,1037.0,891.0,94.0,138.0,24.0
38633,2023-05-29 17:00:00,2024-07-17 00:00:00,3.1,235.18,989.0,164.0,1036.0,1135.0,10.0,94.0,26.0
38634,2023-05-29 18:00:00,2024-07-17 00:00:00,3.1,218.55,950.0,165.0,1038.0,1316.0,0.0,87.0,27.0
38635,2023-05-29 19:00:00,2024-07-17 00:00:00,3.1,246.56,952.0,163.0,1039.0,922.0,0.0,77.0,26.0
38636,2023-05-29 20:00:00,2024-07-17 00:00:00,3.1,260.02,944.0,165.0,1037.0,747.0,0.0,76.0,25.0
38637,2023-05-29 21:00:00,2024-07-17 00:00:00,3.1,279.44,978.0,164.0,1037.0,558.0,0.0,115.0,25.0
38638,2023-05-29 22:00:00,2024-07-17 00:00:00,3.1,281.26,942.0,154.0,1040.0,398.0,0.0,190.0,24.0
38639,2023-05-29 23:00:00,2024-07-17 00:00:00,3.1,285.23,939.0,155.0,1040.0,323.0,0.0,222.0,24.0
