UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-05-29 00:00:00,944.0,157.0,1038.0,311.0,0.0,213.0,23.0
2023-05-29 01:00:00,936.0,159.0,1038.0,311.0,0.0,224.0,22.0
2023-05-29 02:00:00,936.0,159.0,1037.0,318.0,0.0,237.0,22.0
2023-05-29 03:00:00,959.0,158.0,1037.0,520.0,49.0,228.0,22.0
2023-05-29 04:00:00,938.0,156.0,1036.0,618.0,166.0,220.0,23.0
2023-05-29 05:00:00,1028.0,153.0,1039.0,619.0,332.0,206.0,26.0
2023-05-29 06:00:00,1067.0,148.0,1036.0,595.0,587.0,200.0,24.0
2023-05-29 07:00:00,953.0,148.0,1036.0,420.0,677.0,197.0,23.0
2023-05-29 08:00:00,898.0,142.0,1037.0,386.0,785.0,159.0,23.0
2023-05-29 09:00:00,924.0,143.0,1038.0,296.0,944.0,147.0,23.0
2023-05-29 10:00:00,906.0,142.0,1038.0,295.0,923.0,152.0,21.0
2023-05-29 11:00:00,867.0,143.0,1037.0,288.0,843.0,164.0,22.0
2023-05-29 12:00:00,822.0,144.0,1036.0,288.0,782.0,143.0,22.0
2023-05-29 13:00:00,968.0,146.0,1038.0,323.0,696.0,141.0,23.0
2023-05-29 14:00:00,992.0,154.0,1038.0,604.0,561.0,152.0,23.0
2023-05-29 15:00:00,1013.0,157.0,1038.0,839.0,301.0,146.0,23.0
2023-05-29 16:00:00,1066.0,161.0,1037.0,891.0,94.0,138.0,24.0
2023-05-29 17:00:00,989.0,164.0,1036.0,1135.0,10.0,94.0,26.0
2023-05-29 18:00:00,950.0,165.0,1038.0,1316.0,0.0,87.0,27.0
2023-05-29 19:00:00,952.0,163.0,1039.0,922.0,0.0,77.0,26.0
2023-05-29 20:00:00,944.0,165.0,1037.0,747.0,0.0,76.0,25.0
2023-05-29 21:00:00,978.0,164.0,1037.0,558.0,0.0,115.0,25.0
2023-05-29 22:00:00,942.0,154.0,1040.0,398.0,0.0,190.0,24.0
2023-05-29 23:00:00,939.0,155.0,1040.0,323.0,0.0,222.0,24.0
