Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
35880,2023-02-04 00:00:00,2024-07-17 00:00:00,3.1,400.84,2631.0,370.0,2169.0,65.0,0.0,74.0,21.0
35881,2023-02-04 01:00:00,2024-07-17 00:00:00,3.1,398.0,2598.0,370.0,2169.0,63.0,0.0,83.0,22.0
35882,2023-02-04 02:00:00,2024-07-17 00:00:00,3.1,395.98,2573.0,371.0,2170.0,63.0,0.0,86.0,22.0
35883,2023-02-04 03:00:00,2024-07-17 00:00:00,3.1,402.28,2658.0,368.0,2170.0,64.0,0.0,78.0,22.0
35884,2023-02-04 04:00:00,2024-07-17 00:00:00,3.1,403.12,2682.0,370.0,2169.0,68.0,0.0,86.0,21.0
35885,2023-02-04 05:00:00,2024-07-17 00:00:00,3.1,406.71,2807.0,369.0,2169.0,130.0,1.0,82.0,23.0
35886,2023-02-04 06:00:00,2024-07-17 00:00:00,3.1,406.34,3177.0,371.0,2168.0,372.0,32.0,139.0,21.0
35887,2023-02-04 07:00:00,2024-07-17 00:00:00,3.1,390.15,3225.0,371.0,2168.0,601.0,132.0,116.0,21.0
35888,2023-02-04 08:00:00,2024-07-17 00:00:00,3.1,384.39,3334.0,369.0,2169.0,788.0,209.0,57.0,21.0
35889,2023-02-04 09:00:00,2024-07-17 00:00:00,3.1,395.73,3287.0,365.0,2169.0,562.0,210.0,39.0,22.0
35890,2023-02-04 10:00:00,2024-07-17 00:00:00,3.1,388.32,3097.0,365.0,2168.0,492.0,239.0,26.0,22.0
35891,2023-02-04 11:00:00,2024-07-17 00:00:00,3.1,392.22,2781.0,366.0,2169.0,85.0,294.0,17.0,22.0
35892,2023-02-04 12:00:00,2024-07-17 00:00:00,3.1,379.47,2542.0,367.0,2169.0,73.0,256.0,21.0,21.0
35893,2023-02-04 13:00:00,2024-07-17 00:00:00,3.1,389.09,2567.0,368.0,2168.0,74.0,134.0,32.0,21.0
35894,2023-02-04 14:00:00,2024-07-17 00:00:00,3.1,395.51,2630.0,367.0,2168.0,108.0,57.0,45.0,22.0
35895,2023-02-04 15:00:00,2024-07-17 00:00:00,3.1,363.11,2956.0,369.0,2168.0,986.0,3.0,59.0,22.0
35896,2023-02-04 16:00:00,2024-07-17 00:00:00,3.1,352.35,3049.0,370.0,2168.0,1280.0,0.0,75.0,23.0
35897,2023-02-04 17:00:00,2024-07-17 00:00:00,3.1,346.89,2966.0,371.0,2169.0,1246.0,0.0,118.0,24.0
35898,2023-02-04 18:00:00,2024-07-17 00:00:00,3.1,336.38,2856.0,384.0,2169.0,1089.0,0.0,342.0,35.0
35899,2023-02-04 19:00:00,2024-07-17 00:00:00,3.1,341.64,2685.0,385.0,2169.0,712.0,0.0,404.0,35.0
35900,2023-02-04 20:00:00,2024-07-17 00:00:00,3.1,350.6,2702.0,376.0,2168.0,504.0,0.0,471.0,33.0
35901,2023-02-04 21:00:00,2024-07-17 00:00:00,3.1,350.63,2486.0,371.0,2168.0,217.0,0.0,505.0,33.0
35902,2023-02-04 22:00:00,2024-07-17 00:00:00,3.1,343.02,2392.0,371.0,2169.0,208.0,0.0,528.0,32.0
35903,2023-02-04 23:00:00,2024-07-17 00:00:00,3.1,346.01,2323.0,370.0,2168.0,90.0,0.0,512.0,35.0
