Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
43056,2023-11-30 00:00:00,2024-07-17 00:00:00,3.1,294.0,1618.0,338.0,2124.0,125.0,0.0,384.0,19.0
43057,2023-11-30 01:00:00,2024-07-17 00:00:00,3.1,303.34,1640.0,337.0,2125.0,114.0,0.0,285.0,19.0
43058,2023-11-30 02:00:00,2024-07-17 00:00:00,3.1,304.62,1630.0,337.0,2124.0,124.0,0.0,241.0,20.0
43059,2023-11-30 03:00:00,2024-07-17 00:00:00,3.1,317.2,1709.0,338.0,2123.0,143.0,0.0,156.0,20.0
43060,2023-11-30 04:00:00,2024-07-17 00:00:00,3.1,324.15,1740.0,342.0,2124.0,161.0,0.0,83.0,20.0
43061,2023-11-30 05:00:00,2024-07-17 00:00:00,3.1,339.04,1921.0,338.0,2124.0,188.0,26.0,58.0,20.0
43062,2023-11-30 06:00:00,2024-07-17 00:00:00,3.1,298.68,2074.0,338.0,2125.0,802.0,317.0,20.0,20.0
43063,2023-11-30 07:00:00,2024-07-17 00:00:00,3.1,269.19,2039.0,332.0,2126.0,775.0,908.0,14.0,19.0
43064,2023-11-30 08:00:00,2024-07-17 00:00:00,3.1,262.92,2025.0,330.0,2124.0,535.0,1264.0,21.0,19.0
43065,2023-11-30 09:00:00,2024-07-17 00:00:00,3.1,276.59,2017.0,334.0,2125.0,220.0,1267.0,7.0,19.0
43066,2023-11-30 10:00:00,2024-07-17 00:00:00,3.1,268.29,1862.0,331.0,2126.0,151.0,1232.0,9.0,20.0
43067,2023-11-30 11:00:00,2024-07-17 00:00:00,3.1,268.23,1897.0,332.0,2125.0,218.0,1216.0,26.0,19.0
43068,2023-11-30 12:00:00,2024-07-17 00:00:00,3.1,269.36,1820.0,329.0,2123.0,258.0,993.0,44.0,20.0
43069,2023-11-30 13:00:00,2024-07-17 00:00:00,3.1,301.88,2052.0,332.0,2122.0,549.0,418.0,81.0,19.0
43070,2023-11-30 14:00:00,2024-07-17 00:00:00,3.1,311.74,2128.0,332.0,2123.0,809.0,43.0,127.0,20.0
43071,2023-11-30 15:00:00,2024-07-17 00:00:00,3.1,288.8,2043.0,330.0,2121.0,1091.0,1.0,193.0,20.0
43072,2023-11-30 16:00:00,2024-07-17 00:00:00,3.1,275.5,2042.0,332.0,2122.0,1288.0,0.0,275.0,20.0
43073,2023-11-30 17:00:00,2024-07-17 00:00:00,3.1,282.26,2004.0,335.0,2122.0,1048.0,0.0,305.0,21.0
43074,2023-11-30 18:00:00,2024-07-17 00:00:00,3.1,285.15,1921.0,336.0,2122.0,836.0,0.0,321.0,20.0
43075,2023-11-30 19:00:00,2024-07-17 00:00:00,3.1,284.2,1764.0,337.0,2123.0,569.0,0.0,343.0,20.0
43076,2023-11-30 20:00:00,2024-07-17 00:00:00,3.1,317.17,1847.0,338.0,2121.0,142.0,0.0,352.0,20.0
43077,2023-11-30 21:00:00,2024-07-17 00:00:00,3.1,309.33,1769.0,335.0,2121.0,116.0,0.0,386.0,20.0
43078,2023-11-30 22:00:00,2024-07-17 00:00:00,3.1,299.36,1694.0,328.0,2123.0,107.0,0.0,433.0,21.0
43079,2023-11-30 23:00:00,2024-07-17 00:00:00,3.1,295.04,1642.0,328.0,2122.0,101.0,0.0,429.0,19.0
