Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
38184,2023-05-11 00:00:00,2024-07-17 00:00:00,3.1,382.24,1088.0,172.0,1037.0,238.0,0.0,60.0,22.0
38185,2023-05-11 01:00:00,2024-07-17 00:00:00,3.1,380.8,1083.0,173.0,1037.0,239.0,0.0,64.0,21.0
38186,2023-05-11 02:00:00,2024-07-17 00:00:00,3.1,386.06,1124.0,179.0,1036.0,240.0,0.0,76.0,22.0
38187,2023-05-11 03:00:00,2024-07-17 00:00:00,3.1,382.72,1209.0,180.0,1037.0,346.0,28.0,72.0,21.0
38188,2023-05-11 04:00:00,2024-07-17 00:00:00,3.1,337.47,1178.0,178.0,1037.0,583.0,175.0,67.0,21.0
38189,2023-05-11 05:00:00,2024-07-17 00:00:00,3.1,319.45,1359.0,176.0,1037.0,839.0,422.0,83.0,24.0
38190,2023-05-11 06:00:00,2024-07-17 00:00:00,3.1,306.31,1340.0,168.0,1037.0,736.0,652.0,115.0,25.0
38191,2023-05-11 07:00:00,2024-07-17 00:00:00,3.1,287.84,1215.0,161.0,1038.0,533.0,879.0,135.0,23.0
38192,2023-05-11 08:00:00,2024-07-17 00:00:00,3.1,288.73,1177.0,151.0,1038.0,295.0,1010.0,154.0,24.0
38193,2023-05-11 09:00:00,2024-07-17 00:00:00,3.1,272.92,1089.0,151.0,1037.0,256.0,1104.0,159.0,23.0
38194,2023-05-11 10:00:00,2024-07-17 00:00:00,3.1,267.36,1084.0,151.0,1037.0,259.0,1192.0,152.0,22.0
38195,2023-05-11 11:00:00,2024-07-17 00:00:00,3.1,270.26,1091.0,151.0,1037.0,261.0,1144.0,163.0,22.0
38196,2023-05-11 12:00:00,2024-07-17 00:00:00,3.1,274.3,1083.0,151.0,1036.0,261.0,1053.0,167.0,24.0
38197,2023-05-11 13:00:00,2024-07-17 00:00:00,3.1,295.76,1117.0,154.0,1036.0,281.0,795.0,155.0,25.0
38198,2023-05-11 14:00:00,2024-07-17 00:00:00,3.1,319.91,1180.0,158.0,1037.0,393.0,480.0,153.0,24.0
38199,2023-05-11 15:00:00,2024-07-17 00:00:00,3.1,317.92,1243.0,159.0,1036.0,770.0,238.0,134.0,24.0
38200,2023-05-11 16:00:00,2024-07-17 00:00:00,3.1,311.56,1248.0,164.0,1037.0,1047.0,70.0,105.0,23.0
38201,2023-05-11 17:00:00,2024-07-17 00:00:00,3.1,306.24,1381.0,164.0,1037.0,1449.0,2.0,78.0,26.0
38202,2023-05-11 18:00:00,2024-07-17 00:00:00,3.1,303.61,1336.0,165.0,1036.0,1400.0,0.0,86.0,26.0
38203,2023-05-11 19:00:00,2024-07-17 00:00:00,3.1,318.34,1342.0,164.0,1036.0,1207.0,0.0,86.0,26.0
38204,2023-05-11 20:00:00,2024-07-17 00:00:00,3.1,370.03,1252.0,165.0,1037.0,507.0,0.0,91.0,27.0
38205,2023-05-11 21:00:00,2024-07-17 00:00:00,3.1,390.7,1213.0,155.0,1037.0,322.0,0.0,60.0,16.0
38206,2023-05-11 22:00:00,2024-07-17 00:00:00,3.1,395.16,1143.0,155.0,1037.0,204.0,0.0,64.0,16.0
38207,2023-05-11 23:00:00,2024-07-17 00:00:00,3.1,389.57,1109.0,153.0,1037.0,201.0,0.0,66.0,17.0
