Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
35664,2023-01-26 00:00:00,2024-07-17 00:00:00,3.1,466.11,3041.0,369.0,2167.0,177.0,0.0,39.0,21.0
35665,2023-01-26 01:00:00,2024-07-17 00:00:00,3.1,467.4,3044.0,366.0,2167.0,171.0,0.0,30.0,22.0
35666,2023-01-26 02:00:00,2024-07-17 00:00:00,3.1,453.82,2824.0,367.0,2167.0,171.0,0.0,26.0,22.0
35667,2023-01-26 03:00:00,2024-07-17 00:00:00,3.1,464.43,2883.0,365.0,2167.0,94.0,0.0,16.0,23.0
35668,2023-01-26 04:00:00,2024-07-17 00:00:00,3.1,473.67,3152.0,367.0,2168.0,195.0,0.0,8.0,22.0
35669,2023-01-26 05:00:00,2024-07-17 00:00:00,3.1,469.41,3421.0,367.0,2166.0,456.0,0.0,17.0,22.0
35670,2023-01-26 06:00:00,2024-07-17 00:00:00,3.1,462.53,3558.0,369.0,2168.0,625.0,4.0,54.0,22.0
35671,2023-01-26 07:00:00,2024-07-17 00:00:00,3.1,459.59,3585.0,370.0,2168.0,634.0,22.0,95.0,22.0
35672,2023-01-26 08:00:00,2024-07-17 00:00:00,3.1,458.93,3576.0,370.0,2168.0,643.0,34.0,78.0,22.0
35673,2023-01-26 09:00:00,2024-07-17 00:00:00,3.1,460.8,3574.0,366.0,2168.0,603.0,42.0,79.0,22.0
35674,2023-01-26 10:00:00,2024-07-17 00:00:00,3.1,461.73,3481.0,368.0,2168.0,498.0,48.0,87.0,23.0
35675,2023-01-26 11:00:00,2024-07-17 00:00:00,3.1,467.01,3554.0,366.0,2167.0,482.0,39.0,91.0,23.0
35676,2023-01-26 12:00:00,2024-07-17 00:00:00,3.1,468.73,3541.0,370.0,2167.0,455.0,29.0,92.0,22.0
35677,2023-01-26 13:00:00,2024-07-17 00:00:00,3.1,469.33,3563.0,369.0,2167.0,471.0,17.0,95.0,23.0
35678,2023-01-26 14:00:00,2024-07-17 00:00:00,3.1,457.79,3435.0,371.0,2169.0,519.0,4.0,128.0,23.0
35679,2023-01-26 15:00:00,2024-07-17 00:00:00,3.1,449.85,3487.0,371.0,2168.0,674.0,0.0,146.0,24.0
35680,2023-01-26 16:00:00,2024-07-17 00:00:00,3.1,435.77,3357.0,361.0,2167.0,780.0,0.0,155.0,20.0
35681,2023-01-26 17:00:00,2024-07-17 00:00:00,3.1,432.5,3379.0,354.0,2167.0,834.0,0.0,176.0,18.0
35682,2023-01-26 18:00:00,2024-07-17 00:00:00,3.1,421.88,3452.0,379.0,2167.0,883.0,0.0,375.0,34.0
35683,2023-01-26 19:00:00,2024-07-17 00:00:00,3.1,428.92,3333.0,378.0,2169.0,620.0,0.0,394.0,33.0
35684,2023-01-26 20:00:00,2024-07-17 00:00:00,3.1,435.08,3307.0,378.0,2168.0,463.0,0.0,423.0,33.0
35685,2023-01-26 21:00:00,2024-07-17 00:00:00,3.1,422.67,3068.0,368.0,2168.0,408.0,0.0,448.0,33.0
35686,2023-01-26 22:00:00,2024-07-17 00:00:00,3.1,400.97,2690.0,366.0,2168.0,327.0,0.0,481.0,33.0
35687,2023-01-26 23:00:00,2024-07-17 00:00:00,3.1,411.86,2724.0,367.0,2168.0,204.0,0.0,470.0,33.0
