Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
40992,2023-09-05 00:00:00,2024-07-17 00:00:00,3.1,284.76,1273.0,161.0,1975.0,72.0,0.0,569.0,21.0
40993,2023-09-05 01:00:00,2024-07-17 00:00:00,3.1,285.13,1279.0,162.0,1974.0,73.0,0.0,576.0,21.0
40994,2023-09-05 02:00:00,2024-07-17 00:00:00,3.1,285.84,1279.0,164.0,1975.0,74.0,0.0,565.0,21.0
40995,2023-09-05 03:00:00,2024-07-17 00:00:00,3.1,272.67,1277.0,164.0,1974.0,104.0,17.0,724.0,20.0
40996,2023-09-05 04:00:00,2024-07-17 00:00:00,3.1,256.78,1291.0,163.0,1975.0,325.0,114.0,738.0,19.0
40997,2023-09-05 05:00:00,2024-07-17 00:00:00,3.1,246.39,1280.0,166.0,1976.0,428.0,335.0,631.0,21.0
40998,2023-09-05 06:00:00,2024-07-17 00:00:00,3.1,261.16,1408.0,166.0,1976.0,433.0,456.0,522.0,21.0
40999,2023-09-05 07:00:00,2024-07-17 00:00:00,3.1,245.34,1379.0,156.0,1977.0,395.0,624.0,668.0,20.0
41000,2023-09-05 08:00:00,2024-07-17 00:00:00,3.1,226.09,1269.0,158.0,1975.0,220.0,957.0,720.0,20.0
41001,2023-09-05 09:00:00,2024-07-17 00:00:00,3.1,225.94,1259.0,158.0,1974.0,180.0,972.0,722.0,21.0
41002,2023-09-05 10:00:00,2024-07-17 00:00:00,3.1,239.24,1272.0,164.0,1975.0,63.0,784.0,723.0,21.0
41003,2023-09-05 11:00:00,2024-07-17 00:00:00,3.1,241.75,1268.0,164.0,1975.0,76.0,694.0,723.0,20.0
41004,2023-09-05 12:00:00,2024-07-17 00:00:00,3.1,245.6,1273.0,163.0,1976.0,78.0,601.0,730.0,21.0
41005,2023-09-05 13:00:00,2024-07-17 00:00:00,3.1,248.41,1290.0,163.0,1975.0,152.0,505.0,727.0,20.0
41006,2023-09-05 14:00:00,2024-07-17 00:00:00,3.1,252.53,1306.0,170.0,1976.0,280.0,321.0,725.0,21.0
41007,2023-09-05 15:00:00,2024-07-17 00:00:00,3.1,266.85,1381.0,182.0,1974.0,403.0,115.0,693.0,21.0
41008,2023-09-05 16:00:00,2024-07-17 00:00:00,3.1,258.29,1366.0,186.0,1974.0,704.0,10.0,633.0,21.0
41009,2023-09-05 17:00:00,2024-07-17 00:00:00,3.1,259.93,1390.0,186.0,1973.0,864.0,0.0,513.0,20.0
41010,2023-09-05 18:00:00,2024-07-17 00:00:00,3.1,273.18,1458.0,183.0,1975.0,839.0,0.0,424.0,20.0
41011,2023-09-05 19:00:00,2024-07-17 00:00:00,3.1,264.08,1367.0,177.0,1975.0,643.0,0.0,581.0,20.0
41012,2023-09-05 20:00:00,2024-07-17 00:00:00,3.1,273.86,1276.0,178.0,1973.0,309.0,0.0,535.0,20.0
41013,2023-09-05 21:00:00,2024-07-17 00:00:00,3.1,300.46,1296.0,168.0,1975.0,211.0,0.0,262.0,18.0
41014,2023-09-05 22:00:00,2024-07-17 00:00:00,3.1,300.55,1281.0,167.0,1977.0,115.0,0.0,323.0,18.0
41015,2023-09-05 23:00:00,2024-07-17 00:00:00,3.1,298.66,1276.0,165.0,1975.0,73.0,0.0,380.0,19.0
